Source,Target,Sort,Time
2056,2011,3,2008/12/31
2056,2015,3,2008/12/31
2056,2019,3,2008/12/31
2056,2023,3,2008/12/31
2056,2027,3,2008/12/31
2056,2031,3,2008/12/31
2056,2035,3,2008/12/31
2056,2045,3,2008/12/31
2056,2046,3,2008/12/31
2056,2053,3,2008/12/31
2056,2054,3,2008/12/31
2056,2067,3,2008/12/31
2056,2077,3,2008/12/31
2056,2092,3,2008/12/31
2056,2093,3,2008/12/31
2056,2098,3,2008/12/31
2056,2110,3,2008/12/31
2056,2114,3,2008/12/31
2056,2129,3,2008/12/31
2056,2156,3,2008/12/31
2056,2172,3,2008/12/31
2056,2233,3,2008/12/31
2067,2001,3,2008/12/31
2067,2006,3,2008/12/31
2067,2010,3,2008/12/31
2067,2011,3,2008/12/31
2067,2015,3,2008/12/31
2067,2019,3,2008/12/31
2067,2023,3,2008/12/31
2067,2027,3,2008/12/31
2067,2031,3,2008/12/31
2067,2035,3,2008/12/31
2067,2045,3,2008/12/31
2067,2046,3,2008/12/31
2067,2053,3,2008/12/31
2067,2054,3,2008/12/31
2067,2056,3,2008/12/31
2067,2077,3,2008/12/31
2067,2092,3,2008/12/31
2067,2093,3,2008/12/31
2067,2098,3,2008/12/31
2067,2110,3,2008/12/31
2067,2114,3,2008/12/31
2067,2129,3,2008/12/31
2067,2156,3,2008/12/31
2067,2172,3,2008/12/31
2067,2233,3,2008/12/31
2077,2001,3,2008/12/31
2077,2006,3,2008/12/31
2077,2010,3,2008/12/31
2077,2011,3,2008/12/31
2077,2015,3,2008/12/31
2077,2019,3,2008/12/31
2077,2023,3,2008/12/31
2077,2027,3,2008/12/31
2077,2031,3,2008/12/31
2077,2035,3,2008/12/31
2077,2045,3,2008/12/31
2077,2046,3,2008/12/31
2077,2053,3,2008/12/31
2077,2054,3,2008/12/31
2077,2056,3,2008/12/31
2077,2067,3,2008/12/31
2077,2092,3,2008/12/31
2077,2093,3,2008/12/31
2077,2098,3,2008/12/31
2077,2110,3,2008/12/31
2077,2114,3,2008/12/31
2077,2129,3,2008/12/31
2077,2156,3,2008/12/31
2077,2172,3,2008/12/31
2077,2233,3,2008/12/31
2092,2001,3,2008/12/31
2092,2006,3,2008/12/31
2092,2010,3,2008/12/31
2092,2011,3,2008/12/31
2092,2015,3,2008/12/31
2092,2019,3,2008/12/31
2092,2023,3,2008/12/31
2092,2027,3,2008/12/31
2092,2031,3,2008/12/31
2092,2035,3,2008/12/31
2092,2045,3,2008/12/31
2092,2046,3,2008/12/31
2092,2053,3,2008/12/31
2092,2054,3,2008/12/31
2092,2056,3,2008/12/31
2092,2067,3,2008/12/31
2092,2077,3,2008/12/31
2092,2093,3,2008/12/31
2092,2098,3,2008/12/31
2092,2110,3,2008/12/31
2092,2114,3,2008/12/31
2092,2129,3,2008/12/31
2092,2156,3,2008/12/31
2092,2172,3,2008/12/31
2092,2233,3,2008/12/31
2093,2001,3,2008/12/31
2093,2006,3,2008/12/31
2093,2010,3,2008/12/31
2093,2011,3,2008/12/31
2093,2015,3,2008/12/31
2093,2019,3,2008/12/31
2093,2023,3,2008/12/31
2093,2027,3,2008/12/31
2093,2031,3,2008/12/31
2093,2035,3,2008/12/31
2093,2045,3,2008/12/31
2093,2046,3,2008/12/31
2093,2053,3,2008/12/31
2093,2054,3,2008/12/31
2093,2056,3,2008/12/31
2093,2067,3,2008/12/31
2093,2077,3,2008/12/31
2093,2092,3,2008/12/31
2093,2098,3,2008/12/31
2093,2110,3,2008/12/31
2093,2114,3,2008/12/31
2093,2129,3,2008/12/31
2093,2156,3,2008/12/31
2093,2172,3,2008/12/31
2093,2233,3,2008/12/31
2098,2001,3,2008/12/31
2098,2006,3,2008/12/31
2098,2010,3,2008/12/31
2098,2011,3,2008/12/31
2098,2015,3,2008/12/31
2098,2019,3,2008/12/31
2098,2023,3,2008/12/31
2098,2027,3,2008/12/31
2098,2031,3,2008/12/31
2098,2035,3,2008/12/31
2098,2045,3,2008/12/31
2098,2046,3,2008/12/31
2098,2053,3,2008/12/31
2098,2054,3,2008/12/31
2098,2056,3,2008/12/31
2098,2067,3,2008/12/31
2098,2077,3,2008/12/31
2098,2092,3,2008/12/31
2098,2093,3,2008/12/31
2098,2110,3,2008/12/31
2098,2114,3,2008/12/31
2098,2129,3,2008/12/31
2098,2156,3,2008/12/31
2098,2172,3,2008/12/31
2098,2233,3,2008/12/31
2110,2001,3,2008/12/31
2110,2006,3,2008/12/31
2110,2010,3,2008/12/31
2110,2011,3,2008/12/31
2110,2015,3,2008/12/31
2110,2019,3,2008/12/31
2110,2023,3,2008/12/31
2110,2027,3,2008/12/31
2110,2031,3,2008/12/31
2110,2035,3,2008/12/31
2110,2045,3,2008/12/31
2110,2046,3,2008/12/31
2110,2053,3,2008/12/31
2110,2054,3,2008/12/31
2110,2056,3,2008/12/31
2110,2067,3,2008/12/31
2110,2077,3,2008/12/31
2110,2092,3,2008/12/31
2110,2093,3,2008/12/31
2110,2098,3,2008/12/31
2110,2114,3,2008/12/31
2110,2129,3,2008/12/31
2110,2156,3,2008/12/31
2110,2172,3,2008/12/31
2110,2233,3,2008/12/31
2114,2001,3,2008/12/31
2114,2006,3,2008/12/31
2114,2010,3,2008/12/31
2114,2011,3,2008/12/31
2114,2015,3,2008/12/31
2114,2019,3,2008/12/31
2114,2023,3,2008/12/31
2114,2027,3,2008/12/31
2114,2031,3,2008/12/31
2114,2035,3,2008/12/31
2114,2045,3,2008/12/31
2114,2046,3,2008/12/31
2114,2053,3,2008/12/31
2114,2054,3,2008/12/31
2114,2056,3,2008/12/31
2114,2067,3,2008/12/31
2114,2077,3,2008/12/31
2114,2092,3,2008/12/31
2114,2093,3,2008/12/31
2114,2098,3,2008/12/31
2114,2110,3,2008/12/31
2114,2129,3,2008/12/31
2114,2156,3,2008/12/31
2114,2172,3,2008/12/31
2114,2233,3,2008/12/31
2129,2001,3,2008/12/31
2129,2006,3,2008/12/31
2129,2010,3,2008/12/31
2129,2011,3,2008/12/31
2129,2015,3,2008/12/31
2129,2019,3,2008/12/31
2129,2023,3,2008/12/31
2129,2027,3,2008/12/31
2129,2031,3,2008/12/31
2129,2035,3,2008/12/31
2129,2045,3,2008/12/31
2129,2046,3,2008/12/31
2129,2053,3,2008/12/31
2129,2054,3,2008/12/31
2129,2056,3,2008/12/31
2129,2067,3,2008/12/31
2129,2077,3,2008/12/31
2129,2092,3,2008/12/31
2129,2093,3,2008/12/31
2129,2098,3,2008/12/31
2129,2110,3,2008/12/31
2129,2114,3,2008/12/31
2129,2156,3,2008/12/31
2129,2172,3,2008/12/31
2129,2233,3,2008/12/31
2156,2001,3,2008/12/31
2156,2006,3,2008/12/31
2156,2010,3,2008/12/31
2156,2011,3,2008/12/31
2156,2015,3,2008/12/31
2156,2019,3,2008/12/31
2156,2023,3,2008/12/31
2156,2027,3,2008/12/31
2156,2031,3,2008/12/31
2156,2035,3,2008/12/31
2156,2045,3,2008/12/31
2156,2046,3,2008/12/31
2156,2053,3,2008/12/31
2156,2054,3,2008/12/31
2156,2056,3,2008/12/31
2156,2067,3,2008/12/31
2156,2077,3,2008/12/31
2156,2092,3,2008/12/31
2156,2093,3,2008/12/31
2156,2098,3,2008/12/31
2156,2110,3,2008/12/31
2156,2114,3,2008/12/31
2156,2129,3,2008/12/31
2156,2172,3,2008/12/31
2156,2233,3,2008/12/31
2172,2001,3,2008/12/31
2172,2006,3,2008/12/31
2172,2010,3,2008/12/31
2172,2011,3,2008/12/31
2172,2015,3,2008/12/31
2172,2019,3,2008/12/31
2172,2023,3,2008/12/31
2172,2027,3,2008/12/31
2172,2031,3,2008/12/31
2172,2035,3,2008/12/31
2172,2045,3,2008/12/31
2172,2046,3,2008/12/31
2172,2053,3,2008/12/31
2172,2054,3,2008/12/31
2172,2056,3,2008/12/31
2172,2067,3,2008/12/31
2172,2077,3,2008/12/31
2172,2092,3,2008/12/31
2172,2093,3,2008/12/31
2172,2098,3,2008/12/31
2172,2110,3,2008/12/31
2172,2114,3,2008/12/31
2172,2129,3,2008/12/31
2172,2156,3,2008/12/31
2172,2233,3,2008/12/31
2233,2001,3,2008/12/31
2233,2006,3,2008/12/31
2233,2010,3,2008/12/31
2233,2011,3,2008/12/31
2233,2015,3,2008/12/31
2233,2019,3,2008/12/31
2233,2023,3,2008/12/31
2233,2027,3,2008/12/31
2233,2031,3,2008/12/31
2233,2035,3,2008/12/31
2233,2045,3,2008/12/31
2233,2046,3,2008/12/31
2233,2053,3,2008/12/31
2233,2054,3,2008/12/31
2233,2056,3,2008/12/31
2233,2067,3,2008/12/31
2233,2077,3,2008/12/31
2233,2092,3,2008/12/31
2233,2093,3,2008/12/31
2233,2098,3,2008/12/31
2233,2110,3,2008/12/31
2233,2114,3,2008/12/31
2233,2129,3,2008/12/31
2233,2156,3,2008/12/31
2233,2172,3,2008/12/31
400,423,3,2008/12/31
400,569,3,2008/12/31
400,629,3,2008/12/31
400,2091,3,2008/12/31
400,2123,3,2008/12/31
400,600062,3,2008/12/31
400,600354,3,2008/12/31
400,600702,3,2008/12/31
400,600809,3,2008/12/31
400,600844,3,2008/12/31
400,600880,3,2008/12/31
423,400,3,2008/12/31
423,569,3,2008/12/31
423,629,3,2008/12/31
423,2091,3,2008/12/31
423,2123,3,2008/12/31
423,600062,3,2008/12/31
423,600354,3,2008/12/31
423,600702,3,2008/12/31
423,600809,3,2008/12/31
423,600844,3,2008/12/31
423,600880,3,2008/12/31
569,400,3,2008/12/31
569,423,3,2008/12/31
569,629,3,2008/12/31
569,2091,3,2008/12/31
569,2123,3,2008/12/31
569,600062,3,2008/12/31
569,600354,3,2008/12/31
569,600702,3,2008/12/31
569,600809,3,2008/12/31
569,600844,3,2008/12/31
569,600880,3,2008/12/31
629,400,3,2008/12/31
629,423,3,2008/12/31
629,569,3,2008/12/31
629,2091,3,2008/12/31
629,2123,3,2008/12/31
629,600062,3,2008/12/31
629,600354,3,2008/12/31
629,600702,3,2008/12/31
629,600809,3,2008/12/31
629,600844,3,2008/12/31
629,600880,3,2008/12/31
2091,400,3,2008/12/31
2091,423,3,2008/12/31
2091,569,3,2008/12/31
2091,629,3,2008/12/31
2091,2123,3,2008/12/31
2091,600062,3,2008/12/31
2091,600354,3,2008/12/31
2091,600702,3,2008/12/31
2091,600809,3,2008/12/31
2091,600844,3,2008/12/31
2091,600880,3,2008/12/31
2123,400,3,2008/12/31
2123,423,3,2008/12/31
2123,569,3,2008/12/31
2123,629,3,2008/12/31
2123,2091,3,2008/12/31
2123,600062,3,2008/12/31
2123,600354,3,2008/12/31
2123,600702,3,2008/12/31
2123,600809,3,2008/12/31
2123,600844,3,2008/12/31
2123,600880,3,2008/12/31
600062,400,3,2008/12/31
600062,423,3,2008/12/31
600062,569,3,2008/12/31
600062,629,3,2008/12/31
600062,2091,3,2008/12/31
600062,2123,3,2008/12/31
600062,600354,3,2008/12/31
600062,600702,3,2008/12/31
600062,600809,3,2008/12/31
600062,600844,3,2008/12/31
600062,600880,3,2008/12/31
600354,400,3,2008/12/31
600354,423,3,2008/12/31
600354,569,3,2008/12/31
600354,629,3,2008/12/31
600354,2091,3,2008/12/31
600354,2123,3,2008/12/31
600354,600062,3,2008/12/31
600354,600702,3,2008/12/31
600354,600809,3,2008/12/31
600354,600844,3,2008/12/31
600354,600880,3,2008/12/31
600702,400,3,2008/12/31
600702,423,3,2008/12/31
600702,569,3,2008/12/31
600702,629,3,2008/12/31
600702,2091,3,2008/12/31
600702,2123,3,2008/12/31
600702,600062,3,2008/12/31
600702,600354,3,2008/12/31
600702,600809,3,2008/12/31
600702,600844,3,2008/12/31
600702,600880,3,2008/12/31
600809,400,3,2008/12/31
600809,423,3,2008/12/31
600809,569,3,2008/12/31
600809,629,3,2008/12/31
600809,2091,3,2008/12/31
600809,2123,3,2008/12/31
600809,600062,3,2008/12/31
600809,600354,3,2008/12/31
600809,600702,3,2008/12/31
600809,600844,3,2008/12/31
600809,600880,3,2008/12/31
600844,400,3,2008/12/31
600844,423,3,2008/12/31
600844,569,3,2008/12/31
600844,629,3,2008/12/31
600844,2091,3,2008/12/31
600844,2123,3,2008/12/31
600844,600062,3,2008/12/31
600844,600354,3,2008/12/31
600844,600702,3,2008/12/31
600844,600809,3,2008/12/31
600844,600880,3,2008/12/31
600880,400,3,2008/12/31
600880,423,3,2008/12/31
600880,569,3,2008/12/31
600880,629,3,2008/12/31
600880,2091,3,2008/12/31
600880,2123,3,2008/12/31
600880,600062,3,2008/12/31
600880,600354,3,2008/12/31
600880,600702,3,2008/12/31
600880,600809,3,2008/12/31
600880,600844,3,2008/12/31
569,629,3,2008/12/31
629,569,3,2008/12/31
600068,600984,3,2008/12/31
600068,601600,3,2008/12/31
600984,600068,3,2008/12/31
600984,601600,3,2008/12/31
601600,600068,3,2008/12/31
601600,600984,3,2008/12/31
562,592,3,2008/12/31
562,600038,3,2008/12/31
562,600600,3,2008/12/31
562,600649,3,2008/12/31
562,600664,3,2008/12/31
562,600729,3,2008/12/31
562,600807,3,2008/12/31
562,600850,3,2008/12/31
592,562,3,2008/12/31
592,600038,3,2008/12/31
592,600600,3,2008/12/31
592,600649,3,2008/12/31
592,600664,3,2008/12/31
592,600729,3,2008/12/31
592,600807,3,2008/12/31
592,600850,3,2008/12/31
600038,562,3,2008/12/31
600038,592,3,2008/12/31
600038,600600,3,2008/12/31
600038,600649,3,2008/12/31
600038,600664,3,2008/12/31
600038,600729,3,2008/12/31
600038,600807,3,2008/12/31
600038,600850,3,2008/12/31
600600,562,3,2008/12/31
600600,592,3,2008/12/31
600600,600038,3,2008/12/31
600600,600649,3,2008/12/31
600600,600664,3,2008/12/31
600600,600729,3,2008/12/31
600600,600807,3,2008/12/31
600600,600850,3,2008/12/31
600649,562,3,2008/12/31
600649,592,3,2008/12/31
600649,600038,3,2008/12/31
600649,600600,3,2008/12/31
600649,600664,3,2008/12/31
600649,600729,3,2008/12/31
600649,600807,3,2008/12/31
600649,600850,3,2008/12/31
600664,562,3,2008/12/31
600664,592,3,2008/12/31
600664,600038,3,2008/12/31
600664,600600,3,2008/12/31
600664,600649,3,2008/12/31
600664,600729,3,2008/12/31
600664,600807,3,2008/12/31
600664,600850,3,2008/12/31
600729,562,3,2008/12/31
600729,592,3,2008/12/31
600729,600038,3,2008/12/31
600729,600600,3,2008/12/31
600729,600649,3,2008/12/31
600729,600664,3,2008/12/31
600729,600807,3,2008/12/31
600729,600850,3,2008/12/31
600807,562,3,2008/12/31
600807,592,3,2008/12/31
600807,600038,3,2008/12/31
600807,600600,3,2008/12/31
600807,600649,3,2008/12/31
600807,600664,3,2008/12/31
600807,600729,3,2008/12/31
600807,600850,3,2008/12/31
600850,562,3,2008/12/31
600850,592,3,2008/12/31
600850,600038,3,2008/12/31
600850,600600,3,2008/12/31
600850,600649,3,2008/12/31
600850,600664,3,2008/12/31
600850,600729,3,2008/12/31
600850,600807,3,2008/12/31
600173,600678,3,2008/12/31
600173,600802,3,2008/12/31
600678,600173,3,2008/12/31
600678,600802,3,2008/12/31
600802,600173,3,2008/12/31
600802,600678,3,2008/12/31
2066,600980,3,2008/12/31
600980,2066,3,2008/12/31
600491,900939,3,2008/12/31
900939,600491,3,2008/12/31
600036,600263,3,2008/12/31
600036,600320,3,2008/12/31
600263,600036,3,2008/12/31
600263,600320,3,2008/12/31
600320,600036,3,2008/12/31
600320,600263,3,2008/12/31
2094,600110,3,2008/12/31
600110,2094,3,2008/12/31
598,600299,3,2008/12/31
600299,598,3,2008/12/31
68,668,3,2008/12/31
68,800,3,2008/12/31
68,959,3,2008/12/31
68,600066,3,2008/12/31
68,600166,3,2008/12/31
68,600182,3,2008/12/31
68,600312,3,2008/12/31
68,600328,3,2008/12/31
68,600635,3,2008/12/31
68,600686,3,2008/12/31
68,600688,3,2008/12/31
68,600761,3,2008/12/31
68,600806,3,2008/12/31
68,600871,3,2008/12/31
68,600888,3,2008/12/31
668,68,3,2008/12/31
668,800,3,2008/12/31
668,959,3,2008/12/31
668,600066,3,2008/12/31
668,600166,3,2008/12/31
668,600182,3,2008/12/31
668,600312,3,2008/12/31
668,600328,3,2008/12/31
668,600635,3,2008/12/31
668,600686,3,2008/12/31
668,600688,3,2008/12/31
668,600761,3,2008/12/31
668,600806,3,2008/12/31
668,600871,3,2008/12/31
668,600888,3,2008/12/31
800,68,3,2008/12/31
800,668,3,2008/12/31
800,959,3,2008/12/31
800,600066,3,2008/12/31
800,600166,3,2008/12/31
800,600182,3,2008/12/31
800,600312,3,2008/12/31
800,600328,3,2008/12/31
800,600635,3,2008/12/31
800,600686,3,2008/12/31
800,600688,3,2008/12/31
800,600761,3,2008/12/31
800,600806,3,2008/12/31
800,600871,3,2008/12/31
800,600888,3,2008/12/31
959,68,3,2008/12/31
959,668,3,2008/12/31
959,800,3,2008/12/31
959,600066,3,2008/12/31
959,600166,3,2008/12/31
959,600182,3,2008/12/31
959,600312,3,2008/12/31
959,600328,3,2008/12/31
959,600635,3,2008/12/31
959,600686,3,2008/12/31
959,600688,3,2008/12/31
959,600761,3,2008/12/31
959,600806,3,2008/12/31
959,600871,3,2008/12/31
959,600888,3,2008/12/31
600066,68,3,2008/12/31
600066,668,3,2008/12/31
600066,800,3,2008/12/31
600066,959,3,2008/12/31
600066,600166,3,2008/12/31
600066,600182,3,2008/12/31
600066,600312,3,2008/12/31
600066,600328,3,2008/12/31
600066,600635,3,2008/12/31
600066,600686,3,2008/12/31
600066,600688,3,2008/12/31
600066,600761,3,2008/12/31
600066,600806,3,2008/12/31
600066,600871,3,2008/12/31
600066,600888,3,2008/12/31
600166,68,3,2008/12/31
600166,668,3,2008/12/31
600166,800,3,2008/12/31
600166,959,3,2008/12/31
600166,600066,3,2008/12/31
600166,600182,3,2008/12/31
600166,600312,3,2008/12/31
600166,600328,3,2008/12/31
600166,600635,3,2008/12/31
600166,600686,3,2008/12/31
600166,600688,3,2008/12/31
600166,600761,3,2008/12/31
600166,600806,3,2008/12/31
600166,600871,3,2008/12/31
600166,600888,3,2008/12/31
600182,68,3,2008/12/31
600182,668,3,2008/12/31
600182,800,3,2008/12/31
600182,959,3,2008/12/31
600182,600066,3,2008/12/31
600182,600166,3,2008/12/31
600182,600312,3,2008/12/31
600182,600328,3,2008/12/31
600182,600635,3,2008/12/31
600182,600686,3,2008/12/31
600182,600688,3,2008/12/31
600182,600761,3,2008/12/31
600182,600806,3,2008/12/31
600182,600871,3,2008/12/31
600182,600888,3,2008/12/31
600312,68,3,2008/12/31
600312,668,3,2008/12/31
600312,800,3,2008/12/31
600312,959,3,2008/12/31
600312,600066,3,2008/12/31
600312,600166,3,2008/12/31
600312,600182,3,2008/12/31
600312,600328,3,2008/12/31
600312,600635,3,2008/12/31
600312,600686,3,2008/12/31
600312,600688,3,2008/12/31
600312,600761,3,2008/12/31
600312,600806,3,2008/12/31
600312,600871,3,2008/12/31
600312,600888,3,2008/12/31
600328,68,3,2008/12/31
600328,668,3,2008/12/31
600328,800,3,2008/12/31
600328,959,3,2008/12/31
600328,600066,3,2008/12/31
600328,600166,3,2008/12/31
600328,600182,3,2008/12/31
600328,600312,3,2008/12/31
600328,600635,3,2008/12/31
600328,600686,3,2008/12/31
600328,600688,3,2008/12/31
600328,600761,3,2008/12/31
600328,600806,3,2008/12/31
600328,600871,3,2008/12/31
600328,600888,3,2008/12/31
600635,68,3,2008/12/31
600635,668,3,2008/12/31
600635,800,3,2008/12/31
600635,959,3,2008/12/31
600635,600066,3,2008/12/31
600635,600166,3,2008/12/31
600635,600182,3,2008/12/31
600635,600312,3,2008/12/31
600635,600328,3,2008/12/31
600635,600686,3,2008/12/31
600635,600688,3,2008/12/31
600635,600761,3,2008/12/31
600635,600806,3,2008/12/31
600635,600871,3,2008/12/31
600635,600888,3,2008/12/31
600686,68,3,2008/12/31
600686,668,3,2008/12/31
600686,800,3,2008/12/31
600686,959,3,2008/12/31
600686,600066,3,2008/12/31
600686,600166,3,2008/12/31
600686,600182,3,2008/12/31
600686,600312,3,2008/12/31
600686,600328,3,2008/12/31
600686,600635,3,2008/12/31
600686,600688,3,2008/12/31
600686,600761,3,2008/12/31
600686,600806,3,2008/12/31
600686,600871,3,2008/12/31
600686,600888,3,2008/12/31
600688,68,3,2008/12/31
600688,668,3,2008/12/31
600688,800,3,2008/12/31
600688,959,3,2008/12/31
600688,600066,3,2008/12/31
600688,600166,3,2008/12/31
600688,600182,3,2008/12/31
600688,600312,3,2008/12/31
600688,600328,3,2008/12/31
600688,600635,3,2008/12/31
600688,600686,3,2008/12/31
600688,600761,3,2008/12/31
600688,600806,3,2008/12/31
600688,600871,3,2008/12/31
600688,600888,3,2008/12/31
600761,68,3,2008/12/31
600761,668,3,2008/12/31
600761,800,3,2008/12/31
600761,959,3,2008/12/31
600761,600066,3,2008/12/31
600761,600166,3,2008/12/31
600761,600182,3,2008/12/31
600761,600312,3,2008/12/31
600761,600328,3,2008/12/31
600761,600635,3,2008/12/31
600761,600686,3,2008/12/31
600761,600688,3,2008/12/31
600761,600806,3,2008/12/31
600761,600871,3,2008/12/31
600761,600888,3,2008/12/31
600806,68,3,2008/12/31
600806,668,3,2008/12/31
600806,800,3,2008/12/31
600806,959,3,2008/12/31
600806,600066,3,2008/12/31
600806,600166,3,2008/12/31
600806,600182,3,2008/12/31
600806,600312,3,2008/12/31
600806,600328,3,2008/12/31
600806,600635,3,2008/12/31
600806,600686,3,2008/12/31
600806,600688,3,2008/12/31
600806,600761,3,2008/12/31
600806,600871,3,2008/12/31
600806,600888,3,2008/12/31
600871,68,3,2008/12/31
600871,668,3,2008/12/31
600871,800,3,2008/12/31
600871,959,3,2008/12/31
600871,600066,3,2008/12/31
600871,600166,3,2008/12/31
600871,600182,3,2008/12/31
600871,600312,3,2008/12/31
600871,600328,3,2008/12/31
600871,600635,3,2008/12/31
600871,600686,3,2008/12/31
600871,600688,3,2008/12/31
600871,600761,3,2008/12/31
600871,600806,3,2008/12/31
600871,600888,3,2008/12/31
600888,68,3,2008/12/31
600888,668,3,2008/12/31
600888,800,3,2008/12/31
600888,959,3,2008/12/31
600888,600066,3,2008/12/31
600888,600166,3,2008/12/31
600888,600182,3,2008/12/31
600888,600312,3,2008/12/31
600888,600328,3,2008/12/31
600888,600635,3,2008/12/31
600888,600686,3,2008/12/31
600888,600688,3,2008/12/31
600888,600761,3,2008/12/31
600888,600806,3,2008/12/31
600888,600871,3,2008/12/31
14,422,3,2008/12/31
14,525,3,2008/12/31
14,537,3,2008/12/31
14,611,3,2008/12/31
14,2153,3,2008/12/31
14,2191,3,2008/12/31
14,600062,3,2008/12/31
14,600096,3,2008/12/31
14,600239,3,2008/12/31
14,600550,3,2008/12/31
14,600598,3,2008/12/31
14,600816,3,2008/12/31
422,14,3,2008/12/31
422,525,3,2008/12/31
422,537,3,2008/12/31
422,611,3,2008/12/31
422,2153,3,2008/12/31
422,2191,3,2008/12/31
422,600062,3,2008/12/31
422,600096,3,2008/12/31
422,600239,3,2008/12/31
422,600550,3,2008/12/31
422,600598,3,2008/12/31
422,600816,3,2008/12/31
525,14,3,2008/12/31
525,422,3,2008/12/31
525,537,3,2008/12/31
525,611,3,2008/12/31
525,2153,3,2008/12/31
525,2191,3,2008/12/31
525,600062,3,2008/12/31
525,600096,3,2008/12/31
525,600239,3,2008/12/31
525,600550,3,2008/12/31
525,600598,3,2008/12/31
525,600816,3,2008/12/31
537,14,3,2008/12/31
537,422,3,2008/12/31
537,525,3,2008/12/31
537,611,3,2008/12/31
537,2153,3,2008/12/31
537,2191,3,2008/12/31
537,600062,3,2008/12/31
537,600096,3,2008/12/31
537,600239,3,2008/12/31
537,600550,3,2008/12/31
537,600598,3,2008/12/31
537,600816,3,2008/12/31
611,14,3,2008/12/31
611,422,3,2008/12/31
611,525,3,2008/12/31
611,537,3,2008/12/31
611,2153,3,2008/12/31
611,2191,3,2008/12/31
611,600062,3,2008/12/31
611,600096,3,2008/12/31
611,600239,3,2008/12/31
611,600550,3,2008/12/31
611,600598,3,2008/12/31
611,600816,3,2008/12/31
2153,14,3,2008/12/31
2153,422,3,2008/12/31
2153,525,3,2008/12/31
2153,537,3,2008/12/31
2153,611,3,2008/12/31
2153,2191,3,2008/12/31
2153,600062,3,2008/12/31
2153,600096,3,2008/12/31
2153,600239,3,2008/12/31
2153,600550,3,2008/12/31
2153,600598,3,2008/12/31
2153,600816,3,2008/12/31
2191,14,3,2008/12/31
2191,422,3,2008/12/31
2191,525,3,2008/12/31
2191,537,3,2008/12/31
2191,611,3,2008/12/31
2191,2153,3,2008/12/31
2191,600062,3,2008/12/31
2191,600096,3,2008/12/31
2191,600239,3,2008/12/31
2191,600550,3,2008/12/31
2191,600598,3,2008/12/31
2191,600816,3,2008/12/31
600062,14,3,2008/12/31
600062,422,3,2008/12/31
600062,525,3,2008/12/31
600062,537,3,2008/12/31
600062,611,3,2008/12/31
600062,2153,3,2008/12/31
600062,2191,3,2008/12/31
600062,600096,3,2008/12/31
600062,600239,3,2008/12/31
600062,600550,3,2008/12/31
600062,600598,3,2008/12/31
600062,600816,3,2008/12/31
600096,14,3,2008/12/31
600096,422,3,2008/12/31
600096,525,3,2008/12/31
600096,537,3,2008/12/31
600096,611,3,2008/12/31
600096,2153,3,2008/12/31
600096,2191,3,2008/12/31
600096,600062,3,2008/12/31
600096,600239,3,2008/12/31
600096,600550,3,2008/12/31
600096,600598,3,2008/12/31
600096,600816,3,2008/12/31
600239,14,3,2008/12/31
600239,422,3,2008/12/31
600239,525,3,2008/12/31
600239,537,3,2008/12/31
600239,611,3,2008/12/31
600239,2153,3,2008/12/31
600239,2191,3,2008/12/31
600239,600062,3,2008/12/31
600239,600096,3,2008/12/31
600239,600550,3,2008/12/31
600239,600598,3,2008/12/31
600239,600816,3,2008/12/31
600550,14,3,2008/12/31
600550,422,3,2008/12/31
600550,525,3,2008/12/31
600550,537,3,2008/12/31
600550,611,3,2008/12/31
600550,2153,3,2008/12/31
600550,2191,3,2008/12/31
600550,600062,3,2008/12/31
600550,600096,3,2008/12/31
600550,600239,3,2008/12/31
600550,600598,3,2008/12/31
600550,600816,3,2008/12/31
600598,14,3,2008/12/31
600598,422,3,2008/12/31
600598,525,3,2008/12/31
600598,537,3,2008/12/31
600598,611,3,2008/12/31
600598,2153,3,2008/12/31
600598,2191,3,2008/12/31
600598,600062,3,2008/12/31
600598,600096,3,2008/12/31
600598,600239,3,2008/12/31
600598,600550,3,2008/12/31
600598,600816,3,2008/12/31
600816,14,3,2008/12/31
600816,422,3,2008/12/31
600816,525,3,2008/12/31
600816,537,3,2008/12/31
600816,611,3,2008/12/31
600816,2153,3,2008/12/31
600816,2191,3,2008/12/31
600816,600062,3,2008/12/31
600816,600096,3,2008/12/31
600816,600239,3,2008/12/31
600816,600550,3,2008/12/31
600816,600598,3,2008/12/31
2088,600068,3,2008/12/31
2088,600118,3,2008/12/31
2088,600550,3,2008/12/31
2088,600616,3,2008/12/31
2088,600677,3,2008/12/31
600068,2088,3,2008/12/31
600068,600118,3,2008/12/31
600068,600550,3,2008/12/31
600068,600616,3,2008/12/31
600068,600677,3,2008/12/31
600118,2088,3,2008/12/31
600118,600068,3,2008/12/31
600118,600550,3,2008/12/31
600118,600616,3,2008/12/31
600118,600677,3,2008/12/31
600550,2088,3,2008/12/31
600550,600068,3,2008/12/31
600550,600118,3,2008/12/31
600550,600616,3,2008/12/31
600550,600677,3,2008/12/31
600616,2088,3,2008/12/31
600616,600068,3,2008/12/31
600616,600118,3,2008/12/31
600616,600550,3,2008/12/31
600616,600677,3,2008/12/31
600677,2088,3,2008/12/31
600677,600068,3,2008/12/31
600677,600118,3,2008/12/31
600677,600550,3,2008/12/31
600677,600616,3,2008/12/31
2189,2265,3,2008/12/31
