Stkcd,Accper,Typrep,net_profit,A003100000,net_property,group,Msmvttl,Mretwd,Mnvaltrd
300436,06/30/2015,A,52651251.17,468352625.29,468352625.29,2,9808866.6667,-0.2,5201793196.7
300436,09/30/2015,A,82619083.33,498320457.45,498320457.45,3,10943333.333,0.1433333333,2850027568.3
300437,,,,,,1,6297814,5.73,626087527.5
300437,06/30/2015,A,18462674.86,404121911.3,404121911.3,2,4132509.6667,-0.293333333,4180443788.3
300437,09/30/2015,A,25304653.02,410819845.41,410819845.41,3,5028513,0.2066666667,3699629267
300438,,,,,,1,8540280,4.49,1425606719
300438,06/30/2015,A,30290807.66,772288699.12,773252128.26,2,4986660,-0.44,3924566088.1
300438,09/30/2015,A,51938990.11,793424915.48,798778089.4,3,7920640,0.4533333333,6525167821
300439,,,,,,1,14516020.5,1.65,8637668469.2
300439,06/30/2015,A,66181403.58,1192770962.6,1193244332.2,2,12489312.4,-0.22,7801104527
300439,09/30/2015,A,113398649.1,1239630496.5,1240982184.4,3,12474200.4,0.1633333333,6818344525
300440,,,,,,1,10139920,1.6,7582232417.8
300440,06/30/2015,A,40892339.17,1094579889.1,1094579889.1,2,6841333.3333,-0.276666667,5338724970
300440,09/30/2015,A,65244917.3,1118932467.3,1118932467.3,3,8263733.3333,0.2633333333,4147305184
300441,,,,,,1,5522457.6,3.75,2163406077.5
300441,06/30/2015,A,20543989.47,442884745.46,443416531.59,2,4046873.6,-0.196666667,3426189538.5
300441,09/30/2015,A,24438501.59,446956257.65,447311043.71,3,10308249.6,1.59,3231059532
300442,,,,,,1,8565500,2.24,4158111269.5
300442,06/30/2015,A,27035574.43,947110653.25,947110653.25,2,5266000,-0.32,5043395526.7
300442,09/30/2015,A,25391954.5,945467033.32,945467033.32,3,5356666.6667,0.2333333333,3732029006.7
300443,,,,,,1,7754878.4,1.38,4519884095
300443,06/30/2015,A,62728562.27,817511513.71,817511513.71,2,6854718.4,-0.23,4655367090
300443,09/30/2015,A,103533365.4,858316316.79,858316316.79,3,8941026.7333,0.47,3404924401.7
300444,,,,,,1,9114065.79,2.7,4857160242
300444,06/30/2015,A,14379003.11,780560334.1,780560334.1,2,6002472.8767,-0.27,6977083479.3
300444,09/30/2015,A,30808733.67,755606384.66,755606384.66,3,6933103.4967,0.24,5809838430.7
300445,,,,,,1,5267280,4.76,754204890.5
300445,06/30/2015,A,12218950.52,339715148.27,339715148.27,2,3545248,-0.306666667,3342810814.3
300445,09/30/2015,A,21849685.33,352465368.56,352465368.56,3,3840368,0.2333333333,2498232605
300446,,,,,,1,4867178,5.73,57772784.7
300446,06/30/2015,A,44635735.1,371800263.21,371800263.21,2,5665992,-0.22,4623389427
300446,09/30/2015,A,74829297.53,402125146.41,402125146.41,3,6363700.6667,0.2866666667,2307158193.4
300447,,,,,,1,9798570,5.34,1527682772.5
300447,06/30/2015,A,32123802.31,517834267.19,517834267.19,2,5714010,-0.33,4436888312.7
300447,09/30/2015,A,56857807.91,542568272.79,542568272.79,3,7326180,0.3533333333,4245226634
300448,,,,,,1,10290800,5.73,1253374966.5
300448,06/30/2015,A,8122121.39,523194987.34,523194987.34,2,5888800,-0.373333333,6403271715.3
300448,09/30/2015,A,10688562.47,525761428.42,525761428.42,3,7015210.03,0.3533333333,4728874640.7
300449,,,,,,1,10413403,4.5,1560775351.9
300449,06/30/2015,A,24005641.75,613995253.9,613995253.9,2,5639503.3333,-0.36,5278540645.3
300449,09/30/2015,A,17010605.71,607000217.86,607000217.86,3,6629774.6667,0.3266666667,3777081964.7
300450,,,,,,1,4897360,,2398092
300450,06/30/2015,A,46228842.39,642487318.9,642487318.9,2,9637640,0.31,7556769519.3
300450,09/30/2015,A,66836073.66,649494550.17,649494550.17,3,11788480,0.1266666667,6355771839.3
300451,,,,,,1,3918160,,1269444.93
300451,06/30/2015,A,7378850.1,552042114.38,552766824.31,2,10198186.667,0.5966666667,4770145623.3
300451,09/30/2015,A,19127067,563847467.79,564515041.21,3,11708466.667,0.33,3856734480.3
300452,,,,,,1,2592832,,1674588.98
300452,06/30/2015,A,20410760.3,339336915.08,339336915.08,2,3357813.3333,0.0533333333,3342146552.3
300452,09/30/2015,A,30892358.76,349818513.54,349818513.54,3,4564058.6667,0.3833333333,2766081054
300453,,,,,,1,3813248,,2236894
300453,06/30/2015,A,23891305.18,503889445.06,503889445.06,2,3950011.7333,-0.05,4173983174.7
300453,09/30/2015,A,35717589.75,515715729.63,515715729.63,3,4804983.4667,0.3,3019857083
300455,,,,,,1,3600800,,1315336
300455,06/30/2015,A,15704165.26,544851658.65,544851658.65,2,5700800,0.1666666667,4606222438.7
300455,09/30/2015,A,31242199.93,560389693.32,560389693.32,3,5642000,0.1766666667,2846095731.7
300456,,,,,,1,4834200,,3255550.44
300456,06/30/2015,A,19730895.13,549281871.41,554852815.51,2,9140880,0.445,6081344088.5
300456,09/30/2015,A,21144490.22,550525186.15,556266410.6,3,,,
300457,,,,,,1,3978780,,2258202.36
300457,06/30/2015,A,30454595.46,487327503.65,487327503.65,2,5695560,0.1433333333,4889120338
300457,09/30/2015,A,50759978.53,507632886.72,507632886.72,3,7257900,0.23,3999480803
300458,,,,,,1,7606400,,3347640
300458,06/30/2015,A,62646204.31,1467224916.6,1467224916.6,2,11837333.333,0.1533333333,7654706667.7
300458,09/30/2015,A,97819654.37,1502397598.8,1502397598.8,3,14372800,0.19,4665863209
300459,,,,,,1,3103680,,2205580.53
300459,06/30/2015,A,23244872.49,600458507.4,600453573.73,2,4778480,0.1533333333,3812116683.7
300459,09/30/2015,A,39918729.6,614694466.03,636933939.9,3,4929000,0.17,1009156811
300460,,,,,,1,4045311.77,,2023956.01
300460,06/30/2015,A,23162975.93,632723810.58,632723810.58,2,4926507.6633,0.0166666667,5775336637.3
300460,09/30/2015,A,35077776.96,644638611.61,644638611.61,3,4850784.2733,0.1766666667,3208038902.7
300461,,,,,,1,1629659.2,,416099
300461,06/30/2015,A,12286536.13,303884232.9,303884232.9,2,3029716.9333,0.2566666667,2660443972.7
300461,09/30/2015,A,18654511.95,293397964.04,293397964.04,3,3098841.8667,0.2,1772495061.7
300462,,,,,,1,1710290.4,,268155
300462,06/30/2015,A,21888314.66,483543996.77,483543996.77,2,3625154.4,0.3433333333,3369673677.3
300462,09/30/2015,A,25230578.67,486886260.78,486886260.78,3,3903200,0.1733333333,3328007516.3
300463,,,,,,1,8237940,,392214
300463,06/30/2015,A,136951763.2,1881067253.7,1881067253.7,2,15537200,0.2633333333,6463720937.7
300463,09/30/2015,A,193802826.5,1937918317.1,1937918317.1,3,19258440,0.2266666667,4757820662.7
300464,06/30/2015,A,11798503.33,447022537.37,447022537.37,2,3294399.5,0.08,3575315528.6
300464,09/30/2015,A,20709507.96,456512942,456512942,3,3328132.7,0.0933333333,2953090559
300465,,,,,,1,2377452.2,,140483.5
300465,06/30/2015,A,13552665.49,717409835.89,717409835.89,2,8972893.0667,1.1566666667,4435702385
300465,09/30/2015,A,23891376.31,727748546.71,727748546.71,3,9886272.0667,0.36,4689314046.7
300466,,,,,,1,1299200,,111425.4
300466,06/30/2015,A,8491199.68,445559283.1,445559283.1,2,2637600,0.545,1154234094.9
300466,09/30/2015,A,15387600.68,452473002.32,452473002.32,3,,,
300467,,,,,,1,2352400,,241955
300467,06/30/2015,A,27476035.92,415491702.44,425080426.55,2,10323800,1.9,2373131377.4
300467,09/30/2015,A,40281293.33,405984266.58,413885683.96,3,15467200,0.77,469308734.8
300468,,,,,,1,3268000,,329170
300468,06/30/2015,A,28187966.28,747356760.92,747356760.92,2,6739000,0.3666666667,4595736289.3
300468,09/30/2015,A,35101832.36,755013870.53,755013870.53,3,7623333.3333,0.3333333333,3738025940
300469,06/30/2015,A,-12309691.93,290898039.38,297906157.83,2,3551978.6667,0.08,2054673281.4
300469,09/30/2015,A,197783.68,300821506.09,310413633.8,3,6743237.3333,0.53,5443439463
300470,06/30/2015,A,33427425.78,758564608.18,758564608.18,2,4200169.4,-0.205,2972592960.3
300470,09/30/2015,A,51974603.86,777111786.26,777111786.26,3,4964531.6,0.35,3201782560.7
300471,06/30/2015,A,66329177.97,1327915061.8,1327915061.8,2,8050584,-0.16,4681482425.3
300471,09/30/2015,A,123680106.1,1553673031.3,1553673031.3,3,9375252.48,0.3033333333,4652069623.3
300472,06/30/2015,A,14797280.02,364648838.35,364648838.35,2,2966592.7667,-0.075,2460859412.6
300472,09/30/2015,A,14940170.83,364791729.16,364791729.16,3,3155713.3333,0.1866666667,2320830448
300473,06/30/2015,A,85066689.65,1448668867.3,1463195973.2,2,5948666.6667,-0.155,4204148612.7
300473,09/30/2015,A,124240712.2,1485819061.8,1500378352.4,3,7038666.6667,0.35,4016989930.7
300475,06/30/2015,A,51220726.06,1007686382,1007686382,2,5567333.3333,-0.145,4926897326
300475,09/30/2015,A,78730078.13,1035195734.1,1035195734.1,3,5370666.6667,0.14,3417563352.3
300476,06/30/2015,A,62300110.67,1181324219.2,1181324219.2,2,6158184.4,-0.165,4858116474.3
300476,09/30/2015,A,93818947.35,1213091795.9,1213091795.9,3,6616516.3,0.2633333333,3589405572.3
300477,06/30/2015,A,28576362.65,675154182.46,676884710.41,2,4010953.8,-0.1,2844794128.6
300477,09/30/2015,A,49635261.95,696972636.63,697943609.71,3,4840333.8,0.2333333333,2795184223.7
300478,06/30/2015,A,15597282.88,464109048,464109048,2,3008372.6333,-0.13,2403977237.5
300478,09/30/2015,A,28764550.52,477276315.64,477276315.64,3,3355945.5667,0.2433333333,2669331020.3
300479,06/30/2015,A,23188889.13,379234093.25,379234093.25,2,4155200,0.065,2519933839.6
300479,09/30/2015,A,31990021.2,388035225.31,388035225.31,3,6434666.6667,0.38,3344864824.3
300480,06/30/2015,A,17208606.5,447787899.67,448595832.16,2,5405460,-0.49,6485561679
300480,09/30/2015,A,21865521.8,452793233.67,453598567.03,3,5473080,0.2033333333,7914512686
300481,06/30/2015,A,28496039.63,402941868.87,402941868.87,2,2357333.3333,1.05,2831079700.3
300481,09/30/2015,A,42755032.38,416847720.46,416847720.46,3,3437066.6667,0.2866666667,2933073311.3
300482,06/30/2015,A,58502634.05,660555237.36,660555237.36,2,5424906.6667,1.4,5347433696.3
300482,09/30/2015,A,85258213.44,687178820.94,687178820.94,3,9616933.3333,0.3166666667,5317278391
300483,06/30/2015,A,15253676.82,382867474.12,381671993.19,2,2221585,1.015,2521089726.3
300483,09/30/2015,A,11515205.6,379488095.56,377783521.97,3,3086480,0.21,2300901033.7
300485,06/30/2015,A,105358035.1,1787900129.3,1789358510.1,2,9718800,0.125,7744901952.7
300485,09/30/2015,A,155900397.4,1835080890.1,1836513572.4,3,13191200,0.3333333333,6653525550.3
300486,06/30/2015,A,29181344.44,681247644.65,681247644.65,2,4299132.8767,1.275,5391276494
300486,09/30/2015,A,21963179.19,674195883.33,674195883.33,3,6043225.54,0.28,6023147845
300487,06/30/2015,A,28525524.66,657606382.26,657606382.26,2,3799600,-0.36,5558101175.5
300487,09/30/2015,A,37961991.72,667042849.32,667042849.32,3,4207733.3333,0.26,3016374334.7
300488,06/30/2015,A,31655858.9,561900738.39,561900738.39,2,3720595.2,-0.34,3860600628
300488,09/30/2015,A,50069016.87,580313896.36,580313896.36,3,4508429.5667,0.3566666667,2542706224.3
300489,06/30/2015,A,15957136.37,418285270.91,418285270.91,2,3023336.25,-0.24,4345145268.5
300489,09/30/2015,A,19082390.44,421410524.98,421410524.98,3,4080876.25,0.3266666667,3891898332
300498,,,,,,3,177057082,,21371494495
600000,03/31/2015,A,11309000000,285494000000,288724000000,1,316487231.67,0.0566666667,120266117142
600000,06/30/2015,A,24126000000,285696000000,288996000000,2,292175540.6,-0.026666667,82649414723
600000,09/30/2015,A,37475000000,300265000000,303620000000,3,321274956,0.08,35372281610
600004,03/31/2015,A,323870176.9,8795341818,9172536118.5,1,17280666.667,0.1466666667,5877628117.7
600004,06/30/2015,A,649543649,8979296985.1,9163775542.5,2,16644333.333,-0.09,7238333775
600004,09/30/2015,A,963266648.3,9239508610.3,9429678065.7,3,14838833.333,0.0166666667,2337768786.3
600005,03/31/2015,A,465956286.9,36621583744,36947148613,1,57534544.99,0.16,31226925858
600005,06/30/2015,A,534720579.1,36124467864,36456883590,2,55414851.23,-0.063333333,43273295544
600005,09/30/2015,A,-989457507.4,34767316992,35080671235,3,36909588.217,-0.08,7328869441.7
600006,03/31/2015,A,116235976.3,6223982650.9,8022648280.3,1,16326666.667,0.16,13466968349
600006,06/30/2015,A,215854734.1,6285007005,8084377553.1,2,23513333.333,0.1633333333,27006349799
600006,09/30/2015,A,306144022,6400751740.9,8194263891,3,17706666.667,-0.103333333,15554056753
600007,03/31/2015,A,152030038,5375815158,5377419872,1,17489782.397,0.0266666667,3053267855
600007,06/30/2015,A,305316020,5327451750,5328849347,2,14733185.863,-0.01,5261280082.7
600007,09/30/2015,A,466143942,5488113549,5489677270,3,14837271.727,0,1479291493
600008,03/31/2015,A,44232836.18,8266250468.9,9817484947.7,1,36628632.983,0.0666666667,25435955166
600008,06/30/2015,A,227040160.7,8096933965.7,9690237437.1,2,28015802.417,-0.13,25267102941
600008,09/30/2015,A,266820774.4,8059413086.6,10558400426,3,24279826.47,0.04,7531042125.3
600009,03/31/2015,A,662515944.4,19090131114,19487789054,1,52516040.903,0.1233333333,10853968828
600009,06/30/2015,A,1360960117,19079823132,19511797770,2,56023105.277,-0.023333333,22402659761
600009,09/30/2015,A,2032273931,19712874109,20045770220,3,55586328.03,0.02,8178896748.7
600010,03/31/2015,A,5670516.85,18954400255,19147871938,1,136622148.02,0.0766666667,83065294404
600010,06/30/2015,A,-464922049.6,48028013227,48219542069,2,146848926.6,-0.146666667,56776877282
600010,09/30/2015,A,-1342761015,49472860597,49654531612,3,121994230.23,-0.013333333,13583584791
600011,03/31/2015,A,6229675361,70364642335,87057467458,1,106120000,0.13,23432215975
600011,06/30/2015,A,11182287292,70013430475,86065968075,2,117775000,-0.02,33239618900
600011,09/30/2015,A,16303776109,74569062758,90653849020,3,93555000,-0.003333333,4729395094.7
600012,03/31/2015,A,232166693.3,7825254836.4,8702102305.7,1,12452493.333,0.38,4862702273
600012,06/30/2015,A,489229538,7653873627.1,8439526549.7,2,13101344,-0.073333333,7473895451
600012,09/30/2015,A,729798284.2,7885463797.2,8680095295.9,3,13688029.333,0.0666666667,2090036386.3
600015,03/31/2015,A,4156000000,105348000000,106009000000,1,130957623.9,0.0866666667,47651252208
600015,06/30/2015,A,9312000000,111108000000,111798000000,2,120622300.97,-0.05,37896053914
600015,09/30/2015,A,13980000000,112162000000,112871000000,3,113053354.03,0.02,9124509234
600016,03/31/2015,A,13567000000,254079000000,261778000000,1,276064637.33,0.0266666667,101593000216
600016,06/30/2015,A,27272000000,280279000000,288313000000,2,271876277.97,-0.05,112676414374
600016,09/30/2015,A,39063000000,292501000000,300735000000,3,252963145.6,0.0033333333,22537993938
600017,03/31/2015,A,151439251.6,10075861821,11147747280,1,20186541.683,0.11,16913807978
600017,06/30/2015,A,258625726.8,10029539339,11102857064,2,22964882.363,-0.006666667,23725767435
600017,09/30/2015,A,399313784.8,10154192366,11241038447,3,20637637.59,0.0533333333,11466154994
600018,03/31/2015,A,1827335305,56261245846,62828403623,1,205175869.87,0.13,35802179483
600018,06/30/2015,A,3765107602,56524532341,63092823889,2,177124119.93,-0.05,34318813594
600018,09/30/2015,A,5536695176,58128147807,64590616183,3,160902547.67,-0.05,9609111495.7
600019,03/31/2015,A,1636725628,116260446623,126752890369,1,133959531.83,0.0933333333,40270912806
600019,06/30/2015,A,3293775649,114958778073,124014188374,2,116602562.03,-0.11,32758254403
600019,09/30/2015,A,2320702834,113962939958,123038626914,3,91897179.943,-0.013333333,6949149555.7
600020,03/31/2015,A,203680762.9,7920198631.3,7941680894.7,1,16128638.513,0.2766666667,12994334018
600020,06/30/2015,A,798691731.1,11619164902,11645383335,2,13918722.877,-0.093333333,12041727704
600020,09/30/2015,A,1106040706,11935030306,11962964877,3,12682668.373,0.0266666667,5208065941
600021,03/31/2015,A,507346655.9,10054147533,14997064815,1,50861602.137,0.3233333333,42626529434
600021,06/30/2015,A,1204187519,9753091570.2,14721096294,2,41275570.267,-0.156666667,35705554562
600021,09/30/2015,A,1714152985,9682058219.7,14934496063,3,32595361.35,-0.013333333,10270037832
600022,03/31/2015,A,-188844579.8,11425149607,11478868721,1,28941876.767,0.18,12850731070
600022,06/30/2015,A,9596205.09,11622685130,11674335174,2,31700941.65,-0.05,24385455949
600022,09/30/2015,A,-772173130.7,15775044684,22253676200,3,25934902.167,-0.063333333,4930374557.7
600023,03/31/2015,A,1500849043,44767224358,52656739492,1,118405994.92,0.2233333333,24586797939
600023,06/30/2015,A,4587132172,53060926390,60607915221,2,117691304.03,-0.126666667,54035300308
600023,09/30/2015,A,6689807251,53956348178,61875502161,3,103591922.07,0.0066666667,12235430611
600026,03/31/2015,A,78617446.71,25904458341,26722969636,1,30315244.1,0.1466666667,31275571680
600026,06/30/2015,A,329412860.2,25101977845,25963434347,2,30634447.937,0.0133333333,23757132578
600026,09/30/2015,A,745350815,25651842131,26519306264,3,,,
600027,03/31/2015,A,2174800000,33444780000,44933775000,1,56838617.203,0.14,23922048044
600027,06/30/2015,A,4341221000,32858218000,43720348000,2,62794264.41,-0.003333333,38684317387
600027,09/30/2015,A,8039758000,40802892000,55066923000,3,56232779.543,-0.023333333,6212438091.7
600028,03/31/2015,A,1980000000,671514000000,774054000000,1,692475314.17,0.0566666667,116335493001
600028,06/30/2015,A,30542000000,681474000000,788418000000,2,573665152.2,-0.113333333,89044704084
600028,09/30/2015,A,34549000000,675496000000,785521000000,3,467596026.33,0.0066666667,20429268205
600029,03/31/2015,A,2214000000,37453000000,47595000000,1,67042898.667,0.27,46559394006
600029,06/30/2015,A,4097000000,38651000000,49109000000,2,80292298.333,-0.016666667,78674382158
600029,09/30/2015,A,5748000000,39808000000,50974000000,3,55455526.167,-0.01,22299119202
600030,03/31/2015,A,3941001638,103990766122,106187352670,1,319917849.13,0.0133333333,303333333333
600030,06/30/2015,A,12742302623,130292177112,132750571451,2,205855903.53,-0.203333333,187333333333
600030,09/30/2015,A,16397907676,133449647345,136355483358,3,154400126.43,0.06,103645299303
600031,03/31/2015,A,43019000,23361242000,24328312000,1,85127126.783,0.1533333333,62165283360
600031,06/30/2015,A,364569000,23481096000,24465989000,2,61439799.233,-0.183333333,51938370508
600031,09/30/2015,A,60222000,22680515000,23657232000,3,49481887.897,-0.02,13763536674
600033,03/31/2015,A,206678013.4,7930791073.9,9751640670.2,1,16100480,0.2066666667,12833998405
600033,06/30/2015,A,422188794.5,7819405090,9508011451.3,2,13420116,-0.126666667,13317797200
600033,09/30/2015,A,627457968.8,7974087495.6,9713280625.6,3,10666568,-0.006666667,3148211116.3
600035,03/31/2015,A,215594612,3938840929.4,3962930383.3,1,9807878.4833,0.3433333333,9734656388.7
600035,06/30/2015,A,279640713,3921262194.4,3944334026.7,2,8599152.5333,-0.143333333,9333453750
600035,09/30/2015,A,392311985.5,4034418581.3,4057005299.2,3,6845409.8733,4.625929E-18,2140756433.3
600036,03/31/2015,A,17303000000,331315000000,332115000000,1,356605686.03,0.0733333333,91087911674
600036,06/30/2015,A,33169000000,332075000000,332918000000,2,364926026.93,-0.003333333,111957181277
600036,09/30/2015,A,48786000000,348962000000,349965000000,3,363757053.43,0.0033333333,23979054957
600037,03/31/2015,A,107402125.6,6426496367.8,6431853746.1,1,36206050.457,0.2766666667,20062040654
600037,06/30/2015,A,299088122.8,7872893441.7,7878309872,2,29937073.413,-0.206666667,23763913305
600037,09/30/2015,A,430507034.5,8004469907.1,8009728783.7,3,25251981.79,0.0866666667,12273751228
600038,03/31/2015,A,61530907.54,6237725966.1,6252033908.2,1,35005092.32,0.2233333333,18398530053
600038,06/30/2015,A,186901551.2,6286463017.9,6301194399.1,2,33134486.207,-0.156666667,23020672963
600038,09/30/2015,A,288979794.4,6395624938.5,6410462522.3,3,29100500.543,0.0633333333,11502606635
600039,03/31/2015,A,70078047.61,7532577930.9,8358212602.4,1,21862864.547,0.1066666667,25100753194
600039,06/30/2015,A,302591218.6,7691990318.7,8510563372.6,2,16860174.087,-0.136666667,19804603693
