Stkcd,Accper,Typrep,B002000000
2392,9/30/2015,A,144281534.4
2392,6/30/2015,A,97239940.05
2392,3/31/2015,A,50192913.28
2393,9/30/2015,A,119269621.1
2393,6/30/2015,A,106476251.1
2393,3/31/2015,A,46915718.33
2394,9/30/2015,A,179762322
2394,6/30/2015,A,119192710.7
2394,3/31/2015,A,46094512.89
2395,9/30/2015,A,21011067.46
2395,6/30/2015,A,5634001.39
2395,3/31/2015,A,-1440373.54
2396,9/30/2015,A,245376318.6
2396,6/30/2015,A,39563965.05
2396,3/31/2015,A,-14279891.97
2397,9/30/2015,A,61684760.48
2397,6/30/2015,A,56355526.29
2397,3/31/2015,A,31954880.03
2398,9/30/2015,A,163757796.1
2398,6/30/2015,A,110871404
2398,3/31/2015,A,48190293.3
2399,9/30/2015,A,411769016.9
2399,6/30/2015,A,272260035.8
2399,3/31/2015,A,184934408.4
2400,9/30/2015,A,378291464.6
2400,6/30/2015,A,203521436.9
2400,3/31/2015,A,67770837.86
2401,9/30/2015,A,50437645.98
2401,6/30/2015,A,32358654.22
2401,3/31/2015,A,17049775.35
2402,9/30/2015,A,58006897.28
2402,6/30/2015,A,34641020.46
2402,3/31/2015,A,11872975.91
2403,9/30/2015,A,74268615.92
2403,6/30/2015,A,57852394.64
2403,3/31/2015,A,32689340.51
2404,9/30/2015,A,62292235.86
2404,6/30/2015,A,39438729.41
2404,3/31/2015,A,11624536.07
2405,9/30/2015,A,93030876.68
2405,6/30/2015,A,69505495.76
2405,3/31/2015,A,30621564.57
2406,9/30/2015,A,78178899.25
2406,6/30/2015,A,63809435.45
2406,3/31/2015,A,28355193.39
2407,9/30/2015,A,24657498.55
2407,6/30/2015,A,1900725.26
2407,3/31/2015,A,6420234.49
2408,9/30/2015,A,168137926.3
2408,6/30/2015,A,128386133.9
2408,3/31/2015,A,65954432.92
2409,9/30/2015,A,66728775.89
2409,6/30/2015,A,38708927.06
2409,3/31/2015,A,18267230.26
2410,9/30/2015,A,123903951.5
2410,6/30/2015,A,59493118.07
2410,3/31/2015,A,72793746.77
2411,9/30/2015,A,-9250824.31
2411,6/30/2015,A,13234792.8
2411,3/31/2015,A,5322345.86
2412,9/30/2015,A,70448368.17
2412,6/30/2015,A,55068337.89
2412,3/31/2015,A,29119062.46
2413,9/30/2015,A,53494341.39
2413,6/30/2015,A,31786035.72
2413,3/31/2015,A,10517926.04
2414,9/30/2015,A,39548764.27
2414,6/30/2015,A,36546480.51
2414,3/31/2015,A,-8918239.57
2415,9/30/2015,A,3782900375
2415,6/30/2015,A,2218090242
2415,3/31/2015,A,1046539308
2416,9/30/2015,A,105108804
2416,6/30/2015,A,78014064.67
2416,3/31/2015,A,52546873.74
2417,9/30/2015,A,16766353.04
2417,6/30/2015,A,-65902087.13
2417,3/31/2015,A,-44411632.47
2418,9/30/2015,A,67679774.87
2418,6/30/2015,A,16001944.16
2418,3/31/2015,A,2291199.67
2419,9/30/2015,A,227026620.5
2419,6/30/2015,A,209872079.3
2419,3/31/2015,A,158547376.4
2420,9/30/2015,A,19068074.15
2420,6/30/2015,A,11414479.2
2420,3/31/2015,A,6083991.68
2421,9/30/2015,A,103598266.1
2421,6/30/2015,A,49452908.11
2421,3/31/2015,A,21380073.78
2422,9/30/2015,A,494959091
2422,6/30/2015,A,405198654
2422,3/31/2015,A,203199297
2423,9/30/2015,A,-64024861.59
2423,6/30/2015,A,-24077496.91
2423,3/31/2015,A,-12139425.57
2424,9/30/2015,A,235433310.4
2424,6/30/2015,A,182065910.7
2424,3/31/2015,A,95495980.93
2425,9/30/2015,A,6700302.45
2425,6/30/2015,A,-1278502.77
2425,3/31/2015,A,5699672.19
2426,9/30/2015,A,197188168.4
2426,6/30/2015,A,101540622.3
2426,3/31/2015,A,46841570.96
2427,9/30/2015,A,100120023
2427,6/30/2015,A,68127144.43
2427,3/31/2015,A,28019426.67
2428,9/30/2015,A,70333365.48
2428,6/30/2015,A,56930308.33
2428,3/31/2015,A,29156892.39
2429,9/30/2015,A,431074170.2
2429,6/30/2015,A,269200329.6
2429,3/31/2015,A,116965130.2
2430,9/30/2015,A,108669983.3
2430,6/30/2015,A,69645945.02
2430,3/31/2015,A,33681018.44
2431,9/30/2015,A,51452852.92
2431,6/30/2015,A,138585881.7
2431,3/31/2015,A,-30687097.91
2432,9/30/2015,A,-66419138.74
2432,6/30/2015,A,-39960327.47
2432,3/31/2015,A,-16867877.16
2433,9/30/2015,A,177825326.6
2433,6/30/2015,A,77067658.47
2433,3/31/2015,A,35937079.98
2434,9/30/2015,A,170674541.9
2434,6/30/2015,A,128596759.8
2434,3/31/2015,A,55933611.14
2435,9/30/2015,A,37765081.41
2435,6/30/2015,A,17668609.39
2435,3/31/2015,A,5421780.45
2436,9/30/2015,A,123554158.6
2436,6/30/2015,A,55728589.05
2436,3/31/2015,A,16429500.27
2437,9/30/2015,A,524314619.1
2437,6/30/2015,A,340662468.8
2437,3/31/2015,A,129667562.9
2438,9/30/2015,A,21004280.35
2438,6/30/2015,A,17169027.13
2438,3/31/2015,A,10097550.26
2439,9/30/2015,A,45984222.8
2439,6/30/2015,A,8263248.16
2439,3/31/2015,A,-12487508.1
2440,9/30/2015,A,700618092.6
2440,6/30/2015,A,615588199.1
2440,3/31/2015,A,340304222.8
2441,9/30/2015,A,151032519.5
2441,6/30/2015,A,115800536.4
2441,3/31/2015,A,56282822.24
2442,9/30/2015,A,-31644106.3
2442,6/30/2015,A,-18367931.89
2442,3/31/2015,A,-8653708.93
2443,9/30/2015,A,76009972.41
2443,6/30/2015,A,52273163.94
2443,3/31/2015,A,10966948.25
2444,9/30/2015,A,418066290.5
2444,6/30/2015,A,201448501.3
2444,3/31/2015,A,86202046.87
2445,9/30/2015,A,79841555.26
2445,6/30/2015,A,51499346.32
2445,3/31/2015,A,17160338.07
2446,9/30/2015,A,91654210.75
2446,6/30/2015,A,48045697.38
2446,3/31/2015,A,21308062.72
2447,9/30/2015,A,60990619.45
2447,6/30/2015,A,53406980.69
2447,3/31/2015,A,8943728.74
2448,9/30/2015,A,155009102.8
2448,6/30/2015,A,100250580.6
2448,3/31/2015,A,51230251.94
2449,9/30/2015,A,122807371.2
2449,6/30/2015,A,84504624.01
2449,3/31/2015,A,34729007.12
2450,9/30/2015,A,1023040738
2450,6/30/2015,A,656069308
2450,3/31/2015,A,290986516.2
2451,9/30/2015,A,23285659.5
2451,6/30/2015,A,18113518.83
2451,3/31/2015,A,7869950.69
2452,9/30/2015,A,48221575.83
2452,6/30/2015,A,33006077.02
2452,3/31/2015,A,19426662.14
2453,9/30/2015,A,25792667.58
2453,6/30/2015,A,28020576.83
2453,3/31/2015,A,10700669.94
2454,9/30/2015,A,219150752.5
2454,6/30/2015,A,152137384.8
2454,3/31/2015,A,80385780.59
2455,9/30/2015,A,38048884.16
2455,6/30/2015,A,27569807.57
2455,3/31/2015,A,7950483.76
2456,9/30/2015,A,345095826.5
2456,6/30/2015,A,266792270.2
2456,3/31/2015,A,80153209.1
2457,9/30/2015,A,19846348.15
2457,6/30/2015,A,14109193.87
2457,3/31/2015,A,-155229.29
2458,9/30/2015,A,-279127463.8
2458,6/30/2015,A,-192485979.6
2458,3/31/2015,A,-63848235.92
2459,9/30/2015,A,-62054866.8
2459,6/30/2015,A,-19746903.94
2459,3/31/2015,A,-8552146.95
2460,9/30/2015,A,84260644.82
2460,6/30/2015,A,50858864.38
2460,3/31/2015,A,24090243.61
2461,9/30/2015,A,87916567.15
2461,6/30/2015,A,47771426.59
2461,3/31/2015,A,12120161.19
2462,9/30/2015,A,225561439.2
2462,6/30/2015,A,151335516.3
2462,3/31/2015,A,65367174.32
2463,9/30/2015,A,-22904229
2463,6/30/2015,A,-41899308
2463,3/31/2015,A,-32946902
2464,9/30/2015,A,-123082446.1
2464,6/30/2015,A,-117251523.5
2464,3/31/2015,A,-3476126.38
2465,9/30/2015,A,254277907.4
2465,6/30/2015,A,184085180.1
2465,3/31/2015,A,24012357.95
2466,9/30/2015,A,173936556
2466,6/30/2015,A,119951052.2
2466,3/31/2015,A,52591137.38
2467,9/30/2015,A,83484661.21
2467,6/30/2015,A,59736354.99
2467,3/31/2015,A,33651659.66
2468,9/30/2015,A,1961223.2
2468,6/30/2015,A,2993617.69
2468,3/31/2015,A,-8017560.84
2469,9/30/2015,A,95274151.28
2469,6/30/2015,A,67205312.47
2469,3/31/2015,A,25528654.43
2470,9/30/2015,A,1101768818
2470,6/30/2015,A,646469822.2
2470,3/31/2015,A,329868953
2471,9/30/2015,A,84040750.57
2471,6/30/2015,A,62163658.42
2471,3/31/2015,A,20089419.81
2472,9/30/2015,A,99405657.9
2472,6/30/2015,A,61537486.72
2472,3/31/2015,A,27123425.14
2473,9/30/2015,A,-14560614.54
2473,6/30/2015,A,-8113490.32
2473,3/31/2015,A,-3111715.25
2474,9/30/2015,A,23220346.65
2474,6/30/2015,A,19297486.84
2474,3/31/2015,A,7954922.89
2475,9/30/2015,A,696483758.6
2475,6/30/2015,A,402716675.1
2475,3/31/2015,A,160603040.8
2476,9/30/2015,A,19605162.94
2476,6/30/2015,A,17591860.16
2476,3/31/2015,A,10877413.12
2477,9/30/2015,A,95744333.18
2477,6/30/2015,A,-2295277.46
2477,3/31/2015,A,-87679592.82
2478,9/30/2015,A,176068032.5
2478,6/30/2015,A,101394014.3
2478,3/31/2015,A,50320216.81
2479,9/30/2015,A,182935542.3
2479,6/30/2015,A,120980032.1
2479,3/31/2015,A,36325078.38
2480,9/30/2015,A,-90580008.53
2480,6/30/2015,A,-30938798.79
2480,3/31/2015,A,-42029428.1
2481,9/30/2015,A,167432564.9
2481,6/30/2015,A,108016966.9
2481,3/31/2015,A,46000240.13
2482,9/30/2015,A,279139240.7
2482,6/30/2015,A,180214854.4
2482,3/31/2015,A,79636156.58
2483,9/30/2015,A,34834440.76
2483,6/30/2015,A,41134526.13
2483,3/31/2015,A,30074979.71
2484,9/30/2015,A,101310233.5
2484,6/30/2015,A,69848991.44
2484,3/31/2015,A,20045211.36
2485,9/30/2015,A,134159.81
2485,6/30/2015,A,5225527.26
2485,3/31/2015,A,4744997.87
2486,9/30/2015,A,-51713485.28
2486,6/30/2015,A,-37828578.39
2486,3/31/2015,A,-20468076.86
2487,9/30/2015,A,66670737.89
2487,6/30/2015,A,32890647.18
2487,3/31/2015,A,10465947.9
2488,9/30/2015,A,62160506.22
2488,6/30/2015,A,40267004.98
2488,3/31/2015,A,9940725.16
2489,9/30/2015,A,386933790
2489,6/30/2015,A,455774252.3
2489,3/31/2015,A,232859360.6
2490,9/30/2015,A,-115938829.3
2490,6/30/2015,A,-83132123.88
2490,3/31/2015,A,-20357907.79
2491,9/30/2015,A,105414182.7
2491,6/30/2015,A,121635583.9
2491,3/31/2015,A,30162000.87
2492,9/30/2015,A,21743267.37
2492,6/30/2015,A,12895357.99
2492,3/31/2015,A,4914911.73
2493,9/30/2015,A,-32943241.72
2493,6/30/2015,A,161385756.8
2493,3/31/2015,A,-24027071.03
2494,9/30/2015,A,5376021.27
2494,6/30/2015,A,8397818.69
2494,3/31/2015,A,9922712.78
2495,9/30/2015,A,39692612.52
2495,6/30/2015,A,31022243.87
2495,3/31/2015,A,10792208.16
2496,9/30/2015,A,138167858.2
2496,6/30/2015,A,107931020.1
2496,3/31/2015,A,53797509.19
2497,9/30/2015,A,95264646
2497,6/30/2015,A,77560358.51
2497,3/31/2015,A,20951036.3
2498,9/30/2015,A,245835397.2
2498,6/30/2015,A,179192857.5
2498,3/31/2015,A,38971178.53
2499,9/30/2015,A,26959978.72
2499,6/30/2015,A,26462165.55
2499,3/31/2015,A,2563923.47
2500,9/30/2015,A,1271722465
2500,6/30/2015,A,1230145526
2500,3/31/2015,A,478068082
2501,9/30/2015,A,360692227.5
2501,6/30/2015,A,247817819.1
2501,3/31/2015,A,88230828.16
2502,9/30/2015,A,50213290.53
2502,6/30/2015,A,26366860.62
2502,3/31/2015,A,7859361.22
2503,9/30/2015,A,148102463
2503,6/30/2015,A,108800216.5
2503,3/31/2015,A,52685878.1
2504,9/30/2015,A,217749883.1
2504,6/30/2015,A,111004771.3
2504,3/31/2015,A,43698576.38
2505,9/30/2015,A,17013170.51
2505,6/30/2015,A,12663073.34
2505,3/31/2015,A,1155365.04
2506,9/30/2015,A,376592772.9
2506,6/30/2015,A,187907088.4
2506,3/31/2015,A,70887577.17
2507,9/30/2015,A,142629446.5
2507,6/30/2015,A,90978705.37
2507,3/31/2015,A,40675553.13
2508,9/30/2015,A,485591119.8
2508,6/30/2015,A,303775621.2
2508,3/31/2015,A,116784983.4
2509,9/30/2015,A,96505498.31
2509,6/30/2015,A,66370998.74
2509,3/31/2015,A,34851013.3
2510,9/30/2015,A,106594787.1
2510,6/30/2015,A,81692970.07
2510,3/31/2015,A,17914238.29
2511,9/30/2015,A,66131141.98
2511,6/30/2015,A,45791535.76
2511,3/31/2015,A,22243466.47
2512,9/30/2015,A,57334178.09
2512,6/30/2015,A,19400574.35
2512,3/31/2015,A,6365211.57
2513,9/30/2015,A,-39370558.92
2513,6/30/2015,A,-9099131.12
2513,3/31/2015,A,-5060041.88
2514,9/30/2015,A,39226188.23
2514,6/30/2015,A,28815458.06
2514,3/31/2015,A,14086920.52
2515,9/30/2015,A,26069921.28
2515,6/30/2015,A,24920863.99
2515,3/31/2015,A,12061297.02
2516,9/30/2015,A,199242430.1
2516,6/30/2015,A,129278501
2516,3/31/2015,A,37905647.54
2517,9/30/2015,A,484220.71
2517,6/30/2015,A,4580009.77
2517,3/31/2015,A,4224159.18
2518,9/30/2015,A,136508393.9
2518,6/30/2015,A,79401489.99
2518,3/31/2015,A,33073641.15
2519,9/30/2015,A,171380509.6
2519,6/30/2015,A,101922475.2
2519,3/31/2015,A,48201248.19
2520,9/30/2015,A,36725954.66
2520,6/30/2015,A,26071439.92
2520,3/31/2015,A,13220584.29
2521,9/30/2015,A,183044142.2
2521,6/30/2015,A,130056662.2
2521,3/31/2015,A,63097762.89
2522,9/30/2015,A,38162607.04
2522,6/30/2015,A,22916262.43
2522,3/31/2015,A,5320078.57
2523,9/30/2015,A,39238692.97
2523,6/30/2015,A,9862759.6
2523,3/31/2015,A,2770629.65
2524,9/30/2015,A,18786975.91
2524,6/30/2015,A,-1909306.59
2524,3/31/2015,A,18728908.52
2526,9/30/2015,A,5264087.06
2526,6/30/2015,A,13515823.34
2526,3/31/2015,A,2808057.85
2527,9/30/2015,A,155740270.9
2527,6/30/2015,A,84520965.36
2527,3/31/2015,A,17243566.39
2528,9/30/2015,A,-634371.67
2528,6/30/2015,A,-9630089.51
2528,3/31/2015,A,-14567209.1
2529,9/30/2015,A,-13389642.47
2529,6/30/2015,A,-18074391.95
2529,3/31/2015,A,-9595516.12
2530,9/30/2015,A,24098924.93
2530,6/30/2015,A,16157989.49
2530,3/31/2015,A,1615052.32
2531,9/30/2015,A,236586519.5
2531,6/30/2015,A,120206150.5
2531,3/31/2015,A,38661843.8
2532,9/30/2015,A,106639386
2532,6/30/2015,A,67478681.16
2532,3/31/2015,A,21453672.17
2533,9/30/2015,A,111433288
2533,6/30/2015,A,54149918.55
2533,3/31/2015,A,16214560.48
2534,9/30/2015,A,-181520144.9
2534,6/30/2015,A,-240165777.4
2534,3/31/2015,A,51164315.26
2535,9/30/2015,A,-32231332.48
2535,6/30/2015,A,-31418900.02
2535,3/31/2015,A,31870434.77
2536,9/30/2015,A,53555052.79
2536,6/30/2015,A,32624512.54
2536,3/31/2015,A,15470395.89
2537,9/30/2015,A,87987579.68
2537,6/30/2015,A,113039232.3
2537,3/31/2015,A,83543313.64
2538,9/30/2015,A,192321884.4
2538,6/30/2015,A,118462698.7
2538,3/31/2015,A,52266532.78
2539,9/30/2015,A,205495269.4
2539,6/30/2015,A,125102153.7
2539,3/31/2015,A,63389336.68
2540,9/30/2015,A,134565846.7
2540,6/30/2015,A,139228147.3
2540,3/31/2015,A,63196573.1
2541,9/30/2015,A,118914953.6
2541,6/30/2015,A,91814818.52
2541,3/31/2015,A,33252148.42
2542,9/30/2015,A,130301619.1
2542,6/30/2015,A,73610591.95
2542,3/31/2015,A,30864933.85
2543,9/30/2015,A,256171098.8
2543,6/30/2015,A,200871779.8
2543,3/31/2015,A,103167104.9
2544,9/30/2015,A,25612115.28
2544,6/30/2015,A,15261627.45
2544,3/31/2015,A,11731402.28
2545,9/30/2015,A,46190201.22
2545,6/30/2015,A,34723670.25
2545,3/31/2015,A,13713411.55
2546,9/30/2015,A,95595580.18
2546,6/30/2015,A,64867023.53
2546,3/31/2015,A,24793682.14
2547,9/30/2015,A,125112268.4
2547,6/30/2015,A,79915215.76
2547,3/31/2015,A,36110389.12
2548,9/30/2015,A,89739777.8
2548,6/30/2015,A,34791690.24
2548,3/31/2015,A,15251651.66
2549,9/30/2015,A,-33296589.89
2549,6/30/2015,A,-31234970.34
2549,3/31/2015,A,1066174.92
2550,9/30/2015,A,198456787.1
2550,6/30/2015,A,131169570.9
2550,3/31/2015,A,58504813.67
2551,9/30/2015,A,132964118.7
2551,6/30/2015,A,78206897.61
2551,3/31/2015,A,38361704.82
2552,9/30/2015,A,7862340.96
2552,6/30/2015,A,5627308.14
2552,3/31/2015,A,1452133.31
2553,9/30/2015,A,56231782.23
2553,6/30/2015,A,39470404.28
2553,3/31/2015,A,18669366.83
2554,9/30/2015,A,106506993.8
2554,6/30/2015,A,73958494.08
2554,3/31/2015,A,28169522.87
2555,9/30/2015,A,643530061.9
2555,6/30/2015,A,389801071.8
2555,3/31/2015,A,170157402.4
2556,9/30/2015,A,170393460.1
2556,6/30/2015,A,111591316.6
2556,3/31/2015,A,36434852.34
2557,9/30/2015,A,264906119
2557,6/30/2015,A,142857173.2
2557,3/31/2015,A,68011894.73
2558,9/30/2015,A,-20840860.71
2558,6/30/2015,A,1169255.82
2558,3/31/2015,A,-22638427.79
2559,9/30/2015,A,61766652.12
2559,6/30/2015,A,51562419.5
2559,3/31/2015,A,17075393.79
2560,9/30/2015,A,42115996.05
2560,6/30/2015,A,32586275.51
2560,3/31/2015,A,15999697.81
2561,9/30/2015,A,190575770.8
2561,6/30/2015,A,136824018.1
2561,3/31/2015,A,77497434.72
2562,9/30/2015,A,55644322.58
2562,6/30/2015,A,35007658.21
2562,3/31/2015,A,14290458.63
2563,9/30/2015,A,826378218.7
2563,6/30/2015,A,422397267.4
2563,3/31/2015,A,197466099.3
2564,9/30/2015,A,45243922.19
2564,6/30/2015,A,46201409.78
2564,3/31/2015,A,21783536.17
2565,9/30/2015,A,86790720.44
2565,6/30/2015,A,53688859.33
2565,3/31/2015,A,7447391.87
2566,9/30/2015,A,70554548.18
2566,6/30/2015,A,55220609.73
2566,3/31/2015,A,13960400.21
2567,9/30/2015,A,124068293.7
2567,6/30/2015,A,51576023.56
2567,3/31/2015,A,25932615.99
2568,9/30/2015,A,701025731.5
2568,6/30/2015,A,612861876.1
2568,3/31/2015,A,13514788.96
2569,9/30/2015,A,-8517919.57
2569,6/30/2015,A,-5914370.28
2569,3/31/2015,A,2093868.09
2570,9/30/2015,A,-248761524.5
2570,6/30/2015,A,-130990934.8
2570,3/31/2015,A,37285562.02
2571,9/30/2015,A,-3254191.95
2571,6/30/2015,A,5197286.7
2571,3/31/2015,A,2414675.19
2572,9/30/2015,A,274934789.1
2572,6/30/2015,A,136089204.7
2572,3/31/2015,A,34884455.72
2573,9/30/2015,A,366452707.3
2573,6/30/2015,A,216174957.9
2573,3/31/2015,A,70170433.19
2574,9/30/2015,A,70720626.61
2574,6/30/2015,A,63804341.15
2574,3/31/2015,A,47867093.8
2575,9/30/2015,A,22434470
2575,6/30/2015,A,12838121.46
2575,3/31/2015,A,4226946.1
2576,9/30/2015,A,233693.84
2576,6/30/2015,A,2158181.25
2576,3/31/2015,A,1254407.61
2577,9/30/2015,A,-18787312.66
2577,6/30/2015,A,-1086504.56
2577,3/31/2015,A,-4200949.37
2578,9/30/2015,A,19358237.37
2578,6/30/2015,A,14767171.96
2578,3/31/2015,A,9647797.21
2579,9/30/2015,A,16824919.08
2579,6/30/2015,A,10342090.38
2579,3/31/2015,A,1433694.56
2580,9/30/2015,A,26922462.4
2580,6/30/2015,A,18617140
2580,3/31/2015,A,6495612.01
2581,9/30/2015,A,137490218.2
2581,6/30/2015,A,51348919.9
2581,3/31/2015,A,27138609.08
2582,9/30/2015,A,25351323.41
2582,6/30/2015,A,35371775.78
2582,3/31/2015,A,34909721.56
2583,9/30/2015,A,95352602.94
2583,6/30/2015,A,-1967186.81
2583,3/31/2015,A,-64365503.46
2584,9/30/2015,A,75240939.88
2584,6/30/2015,A,49458681.72
2584,3/31/2015,A,12960486.89
2585,9/30/2015,A,100193397.9
2585,6/30/2015,A,66690288.82
2585,3/31/2015,A,31006072.83
2586,9/30/2015,A,20722186.39
2586,6/30/2015,A,15627747.75
2586,3/31/2015,A,8026660.62
2587,9/30/2015,A,14660456.26
2587,6/30/2015,A,1504551.41
2587,3/31/2015,A,438073.99
2588,9/30/2015,A,538567795.3
2588,6/30/2015,A,326201770.8
2588,3/31/2015,A,127931762.7
2589,9/30/2015,A,169159212.4
2589,6/30/2015,A,102206871.7
2589,3/31/2015,A,50839483.66
2590,9/30/2015,A,62199586.7
2590,6/30/2015,A,55179921.65
2590,3/31/2015,A,16239421.69
2591,9/30/2015,A,-16442263.34
2591,6/30/2015,A,-20341836.38
2591,3/31/2015,A,-9178265.15
2592,9/30/2015,A,98875396.04
2592,6/30/2015,A,77225930.42
2592,3/31/2015,A,34963340.96
2593,9/30/2015,A,30351659.91
2593,6/30/2015,A,23678327.97
2593,3/31/2015,A,11829052.86
2594,9/30/2015,A,2182542000
2594,6/30/2015,A,624196000
2594,3/31/2015,A,153291000
2595,9/30/2015,A,508155921.8
2595,6/30/2015,A,315159435.4
2595,3/31/2015,A,130672251.1
2596,9/30/2015,A,11110771.86
2596,6/30/2015,A,-16738795.95
2596,3/31/2015,A,-9714302.66
2597,9/30/2015,A,153912253.2
2597,6/30/2015,A,109476193.3
2597,3/31/2015,A,31301347.31
2598,9/30/2015,A,42890931.37
2598,6/30/2015,A,27330556.98
2598,3/31/2015,A,11957703.27
2599,9/30/2015,A,15358756.85
2599,6/30/2015,A,12396011.5
2599,3/31/2015,A,842241.06
2600,9/30/2015,A,22232122.19
2600,6/30/2015,A,4027938.25
2600,3/31/2015,A,-4531494.05
2601,9/30/2015,A,64197680.85
2601,6/30/2015,A,51639113.29
2601,3/31/2015,A,15039731.43
2602,9/30/2015,A,276144544.8
2602,6/30/2015,A,145616847.4
2602,3/31/2015,A,55372160.31
2603,9/30/2015,A,329864083.1
2603,6/30/2015,A,222775290.1
2603,3/31/2015,A,123597057.4
2604,9/30/2015,A,51299045.71
2604,6/30/2015,A,34927161.79
2604,3/31/2015,A,11763384.61
2605,9/30/2015,A,85136447.54
2605,6/30/2015,A,67943991.21
2605,3/31/2015,A,35782792.89
2606,9/30/2015,A,16587094.61
2606,6/30/2015,A,-14598547.84
2606,3/31/2015,A,-11642673.27
2607,9/30/2015,A,2421760.3
2607,6/30/2015,A,1329008.25
2607,3/31/2015,A,-11711058.67
2608,9/30/2015,A,-766640430
2608,6/30/2015,A,-369660146.5
2608,3/31/2015,A,-56669810.8
2609,9/30/2015,A,77310088.05
2609,6/30/2015,A,29378544.5
2609,3/31/2015,A,831061.9
2610,9/30/2015,A,102629855.5
2610,6/30/2015,A,51604687.24
2610,3/31/2015,A,12440413.72
2611,9/30/2015,A,43647156.94
2611,6/30/2015,A,27001428.08
2611,3/31/2015,A,6859607.57
2612,9/30/2015,A,48013032.18
2612,6/30/2015,A,43266451.33
2612,3/31/2015,A,36116658.79
2613,9/30/2015,A,24006018.02
2613,6/30/2015,A,24854714.73
2613,3/31/2015,A,2036082.46
2614,9/30/2015,A,119399328.1
2614,6/30/2015,A,59061333.54
2614,3/31/2015,A,1776644.74
2615,9/30/2015,A,28371227.2
2615,6/30/2015,A,14791354.36
2615,3/31/2015,A,7167060.76
2616,9/30/2015,A,81232343.66
2616,6/30/2015,A,50028480.99
2616,3/31/2015,A,25039520.97
2617,9/30/2015,A,50274223.67
2617,6/30/2015,A,30733789.89
2617,3/31/2015,A,9205170.24
2618,9/30/2015,A,52074597.53
2618,6/30/2015,A,29058994.03
2618,3/31/2015,A,9233296.48
2619,9/30/2015,A,109464305.5
2619,6/30/2015,A,61168367.34
2619,3/31/2015,A,10897372.91
2620,9/30/2015,A,53259679.61
2620,6/30/2015,A,38090866.18
2620,3/31/2015,A,18408773.11
2621,9/30/2015,A,40030373.98
2621,6/30/2015,A,24720942.52
2621,3/31/2015,A,12796336.53
2622,9/30/2015,A,57819585.86
2622,6/30/2015,A,37671951.39
2622,3/31/2015,A,12959239.73
2623,9/30/2015,A,65472662.01
2623,6/30/2015,A,46701636.99
2623,3/31/2015,A,19647435.89
2624,9/30/2015,A,87890669.46
2624,6/30/2015,A,42410724.41
2624,3/31/2015,A,-12735914.99
2625,9/30/2015,A,28036761.99
2625,6/30/2015,A,19815617.96
2625,3/31/2015,A,8117386.21
2626,9/30/2015,A,114352085
2626,6/30/2015,A,85578383.24
2626,3/31/2015,A,42197430.58
2627,9/30/2015,A,40212578.17
2627,6/30/2015,A,25380278.12
2627,3/31/2015,A,16076390.44
2628,9/30/2015,A,26923730.35
2628,6/30/2015,A,11137621.07
2628,3/31/2015,A,7412343.98
2629,9/30/2015,A,-73627881.7
2629,6/30/2015,A,-44373508.44
2629,3/31/2015,A,-19783323.08
2630,9/30/2015,A,185468302.7
2630,6/30/2015,A,110400796.7
2630,3/31/2015,A,29465574.86
2631,9/30/2015,A,117604832.2
2631,6/30/2015,A,81209753.94
2631,3/31/2015,A,30749525.77
2632,9/30/2015,A,33319199.75
2632,6/30/2015,A,24168012.72
2632,3/31/2015,A,10038173.53
2633,9/30/2015,A,-14669142.64
2633,6/30/2015,A,-16449007.19
2633,3/31/2015,A,-6381194.65
2634,9/30/2015,A,28053822.56
2634,6/30/2015,A,16806183.23
2634,3/31/2015,A,8873555.73
2635,9/30/2015,A,179036743
2635,6/30/2015,A,68067734.46
2635,3/31/2015,A,32420557.01
2636,9/30/2015,A,46110328
2636,6/30/2015,A,36626024.04
2636,3/31/2015,A,15187349.85
2637,9/30/2015,A,23245029.31
2637,6/30/2015,A,13737049.08
2637,3/31/2015,A,10429830.97
2638,9/30/2015,A,21217073.23
