Source,Target,Sort,Time
2690,49,3,2013/12/31
2690,2207,3,2013/12/31
2690,2540,3,2013/12/31
2690,300043,3,2013/12/31
2690,300054,3,2013/12/31
2690,300349,3,2013/12/31
2690,600075,3,2013/12/31
2690,600283,3,2013/12/31
2690,600502,3,2013/12/31
2690,600826,3,2013/12/31
300043,49,3,2013/12/31
300043,2207,3,2013/12/31
300043,2540,3,2013/12/31
300043,2690,3,2013/12/31
300043,300054,3,2013/12/31
300043,300349,3,2013/12/31
300043,600075,3,2013/12/31
300043,600283,3,2013/12/31
300043,600502,3,2013/12/31
300043,600826,3,2013/12/31
300054,49,3,2013/12/31
300054,2207,3,2013/12/31
300054,2540,3,2013/12/31
300054,2690,3,2013/12/31
300054,300043,3,2013/12/31
300054,300349,3,2013/12/31
300054,600075,3,2013/12/31
300054,600283,3,2013/12/31
300054,600502,3,2013/12/31
300054,600826,3,2013/12/31
300349,49,3,2013/12/31
300349,2207,3,2013/12/31
300349,2540,3,2013/12/31
300349,2690,3,2013/12/31
300349,300043,3,2013/12/31
300349,300054,3,2013/12/31
300349,600075,3,2013/12/31
300349,600283,3,2013/12/31
300349,600502,3,2013/12/31
300349,600826,3,2013/12/31
600075,49,3,2013/12/31
600075,2207,3,2013/12/31
600075,2540,3,2013/12/31
600075,2690,3,2013/12/31
600075,300043,3,2013/12/31
600075,300054,3,2013/12/31
600075,300349,3,2013/12/31
600075,600283,3,2013/12/31
600075,600502,3,2013/12/31
600075,600826,3,2013/12/31
600283,49,3,2013/12/31
600283,2207,3,2013/12/31
600283,2540,3,2013/12/31
600283,2690,3,2013/12/31
600283,300043,3,2013/12/31
600283,300054,3,2013/12/31
600283,300349,3,2013/12/31
600283,600075,3,2013/12/31
600283,600502,3,2013/12/31
600283,600826,3,2013/12/31
600502,49,3,2013/12/31
600502,2207,3,2013/12/31
600502,2540,3,2013/12/31
600502,2690,3,2013/12/31
600502,300043,3,2013/12/31
600502,300054,3,2013/12/31
600502,300349,3,2013/12/31
600502,600075,3,2013/12/31
600502,600283,3,2013/12/31
600502,600826,3,2013/12/31
600826,49,3,2013/12/31
600826,2207,3,2013/12/31
600826,2540,3,2013/12/31
600826,2690,3,2013/12/31
600826,300043,3,2013/12/31
600826,300054,3,2013/12/31
600826,300349,3,2013/12/31
600826,600075,3,2013/12/31
600826,600283,3,2013/12/31
600826,600502,3,2013/12/31
16,407,3,2013/12/31
16,2161,3,2013/12/31
16,2292,3,2013/12/31
16,2400,3,2013/12/31
16,2551,3,2013/12/31
16,2690,3,2013/12/31
16,300104,3,2013/12/31
16,600406,3,2013/12/31
16,600794,3,2013/12/31
407,16,3,2013/12/31
407,2161,3,2013/12/31
407,2292,3,2013/12/31
407,2400,3,2013/12/31
407,2551,3,2013/12/31
407,2690,3,2013/12/31
407,300104,3,2013/12/31
407,600406,3,2013/12/31
407,600794,3,2013/12/31
2161,16,3,2013/12/31
2161,407,3,2013/12/31
2161,2292,3,2013/12/31
2161,2400,3,2013/12/31
2161,2551,3,2013/12/31
2161,2690,3,2013/12/31
2161,300104,3,2013/12/31
2161,600406,3,2013/12/31
2161,600794,3,2013/12/31
2292,16,3,2013/12/31
2292,407,3,2013/12/31
2292,2161,3,2013/12/31
2292,2400,3,2013/12/31
2292,2551,3,2013/12/31
2292,2690,3,2013/12/31
2292,300104,3,2013/12/31
2292,600406,3,2013/12/31
2292,600794,3,2013/12/31
2400,16,3,2013/12/31
2400,407,3,2013/12/31
2400,2161,3,2013/12/31
2400,2292,3,2013/12/31
2400,2551,3,2013/12/31
2400,2690,3,2013/12/31
2400,300104,3,2013/12/31
2400,600406,3,2013/12/31
2400,600794,3,2013/12/31
2551,16,3,2013/12/31
2551,407,3,2013/12/31
2551,2161,3,2013/12/31
2551,2292,3,2013/12/31
2551,2400,3,2013/12/31
2551,2690,3,2013/12/31
2551,300104,3,2013/12/31
2551,600406,3,2013/12/31
2551,600794,3,2013/12/31
2690,16,3,2013/12/31
2690,407,3,2013/12/31
2690,2161,3,2013/12/31
2690,2292,3,2013/12/31
2690,2400,3,2013/12/31
2690,2551,3,2013/12/31
2690,300104,3,2013/12/31
2690,600406,3,2013/12/31
2690,600794,3,2013/12/31
300104,16,3,2013/12/31
300104,407,3,2013/12/31
300104,2161,3,2013/12/31
300104,2292,3,2013/12/31
300104,2400,3,2013/12/31
300104,2551,3,2013/12/31
300104,2690,3,2013/12/31
300104,600406,3,2013/12/31
300104,600794,3,2013/12/31
600406,16,3,2013/12/31
600406,407,3,2013/12/31
600406,2161,3,2013/12/31
600406,2292,3,2013/12/31
600406,2400,3,2013/12/31
600406,2551,3,2013/12/31
600406,2690,3,2013/12/31
600406,300104,3,2013/12/31
600406,600794,3,2013/12/31
600794,16,3,2013/12/31
600794,407,3,2013/12/31
600794,2161,3,2013/12/31
600794,2292,3,2013/12/31
600794,2400,3,2013/12/31
600794,2551,3,2013/12/31
600794,2690,3,2013/12/31
600794,300104,3,2013/12/31
600794,600406,3,2013/12/31
2635,300177,3,2013/12/31
300177,2635,3,2013/12/31
538,625,3,2013/12/31
538,2008,3,2013/12/31
538,2035,3,2013/12/31
538,2317,3,2013/12/31
538,2385,3,2013/12/31
538,2415,3,2013/12/31
538,2635,3,2013/12/31
538,300006,3,2013/12/31
538,300070,3,2013/12/31
538,300137,3,2013/12/31
538,300146,3,2013/12/31
538,300147,3,2013/12/31
538,300182,3,2013/12/31
538,300273,3,2013/12/31
538,300334,3,2013/12/31
538,600089,3,2013/12/31
538,600109,3,2013/12/31
538,600150,3,2013/12/31
538,600309,3,2013/12/31
538,600422,3,2013/12/31
538,600535,3,2013/12/31
625,538,3,2013/12/31
625,2008,3,2013/12/31
625,2035,3,2013/12/31
625,2317,3,2013/12/31
625,2385,3,2013/12/31
625,2415,3,2013/12/31
625,2635,3,2013/12/31
625,300006,3,2013/12/31
625,300070,3,2013/12/31
625,300137,3,2013/12/31
625,300146,3,2013/12/31
625,300147,3,2013/12/31
625,300182,3,2013/12/31
625,300273,3,2013/12/31
625,300334,3,2013/12/31
625,600089,3,2013/12/31
625,600109,3,2013/12/31
625,600150,3,2013/12/31
625,600309,3,2013/12/31
625,600422,3,2013/12/31
625,600535,3,2013/12/31
2008,538,3,2013/12/31
2008,625,3,2013/12/31
2008,2035,3,2013/12/31
2008,2317,3,2013/12/31
2008,2385,3,2013/12/31
2008,2415,3,2013/12/31
2008,2635,3,2013/12/31
2008,300006,3,2013/12/31
2008,300070,3,2013/12/31
2008,300137,3,2013/12/31
2008,300146,3,2013/12/31
2008,300147,3,2013/12/31
2008,300182,3,2013/12/31
2008,300273,3,2013/12/31
2008,300334,3,2013/12/31
2008,600089,3,2013/12/31
2008,600109,3,2013/12/31
2008,600150,3,2013/12/31
2008,600309,3,2013/12/31
2008,600422,3,2013/12/31
2008,600535,3,2013/12/31
2035,538,3,2013/12/31
2035,625,3,2013/12/31
2035,2008,3,2013/12/31
2035,2317,3,2013/12/31
2035,2385,3,2013/12/31
2035,2415,3,2013/12/31
2035,2635,3,2013/12/31
2035,300006,3,2013/12/31
2035,300070,3,2013/12/31
2035,300137,3,2013/12/31
2035,300146,3,2013/12/31
2035,300147,3,2013/12/31
2035,300182,3,2013/12/31
2035,300273,3,2013/12/31
2035,300334,3,2013/12/31
2035,600089,3,2013/12/31
2035,600109,3,2013/12/31
2035,600150,3,2013/12/31
2035,600309,3,2013/12/31
2035,600422,3,2013/12/31
2035,600535,3,2013/12/31
2317,538,3,2013/12/31
2317,625,3,2013/12/31
2317,2008,3,2013/12/31
2317,2035,3,2013/12/31
2317,2385,3,2013/12/31
2317,2415,3,2013/12/31
2317,2635,3,2013/12/31
2317,300006,3,2013/12/31
2317,300070,3,2013/12/31
2317,300137,3,2013/12/31
2317,300146,3,2013/12/31
2317,300147,3,2013/12/31
2317,300182,3,2013/12/31
2317,300273,3,2013/12/31
2317,300334,3,2013/12/31
2317,600089,3,2013/12/31
2317,600109,3,2013/12/31
2317,600150,3,2013/12/31
2317,600309,3,2013/12/31
2317,600422,3,2013/12/31
2317,600535,3,2013/12/31
2385,538,3,2013/12/31
2385,625,3,2013/12/31
2385,2008,3,2013/12/31
2385,2035,3,2013/12/31
2385,2317,3,2013/12/31
2385,2415,3,2013/12/31
2385,2635,3,2013/12/31
2385,300006,3,2013/12/31
2385,300070,3,2013/12/31
2385,300137,3,2013/12/31
2385,300146,3,2013/12/31
2385,300147,3,2013/12/31
2385,300182,3,2013/12/31
2385,300273,3,2013/12/31
2385,300334,3,2013/12/31
2385,600089,3,2013/12/31
2385,600109,3,2013/12/31
2385,600150,3,2013/12/31
2385,600309,3,2013/12/31
2385,600422,3,2013/12/31
2385,600535,3,2013/12/31
2415,538,3,2013/12/31
2415,625,3,2013/12/31
2415,2008,3,2013/12/31
2415,2035,3,2013/12/31
2415,2317,3,2013/12/31
2415,2385,3,2013/12/31
2415,2635,3,2013/12/31
2415,300006,3,2013/12/31
2415,300070,3,2013/12/31
2415,300137,3,2013/12/31
2415,300146,3,2013/12/31
2415,300147,3,2013/12/31
2415,300182,3,2013/12/31
2415,300273,3,2013/12/31
2415,300334,3,2013/12/31
2415,600089,3,2013/12/31
2415,600109,3,2013/12/31
2415,600150,3,2013/12/31
2415,600309,3,2013/12/31
2415,600422,3,2013/12/31
2415,600535,3,2013/12/31
2635,538,3,2013/12/31
2635,625,3,2013/12/31
2635,2008,3,2013/12/31
2635,2035,3,2013/12/31
2635,2317,3,2013/12/31
2635,2385,3,2013/12/31
2635,2415,3,2013/12/31
2635,300006,3,2013/12/31
2635,300070,3,2013/12/31
2635,300137,3,2013/12/31
2635,300146,3,2013/12/31
2635,300147,3,2013/12/31
2635,300182,3,2013/12/31
2635,300273,3,2013/12/31
2635,300334,3,2013/12/31
2635,600089,3,2013/12/31
2635,600109,3,2013/12/31
2635,600150,3,2013/12/31
2635,600309,3,2013/12/31
2635,600422,3,2013/12/31
2635,600535,3,2013/12/31
300006,538,3,2013/12/31
300006,625,3,2013/12/31
300006,2008,3,2013/12/31
300006,2035,3,2013/12/31
300006,2317,3,2013/12/31
300006,2385,3,2013/12/31
300006,2415,3,2013/12/31
300006,2635,3,2013/12/31
300006,300070,3,2013/12/31
300006,300137,3,2013/12/31
300006,300146,3,2013/12/31
300006,300147,3,2013/12/31
300006,300182,3,2013/12/31
300006,300273,3,2013/12/31
300006,300334,3,2013/12/31
300006,600089,3,2013/12/31
300006,600109,3,2013/12/31
300006,600150,3,2013/12/31
300006,600309,3,2013/12/31
300006,600422,3,2013/12/31
300006,600535,3,2013/12/31
300070,538,3,2013/12/31
300070,625,3,2013/12/31
300070,2008,3,2013/12/31
300070,2035,3,2013/12/31
300070,2317,3,2013/12/31
300070,2385,3,2013/12/31
300070,2415,3,2013/12/31
300070,2635,3,2013/12/31
300070,300006,3,2013/12/31
300070,300137,3,2013/12/31
300070,300146,3,2013/12/31
300070,300147,3,2013/12/31
300070,300182,3,2013/12/31
300070,300273,3,2013/12/31
300070,300334,3,2013/12/31
300070,600089,3,2013/12/31
300070,600109,3,2013/12/31
300070,600150,3,2013/12/31
300070,600309,3,2013/12/31
300070,600422,3,2013/12/31
300070,600535,3,2013/12/31
300137,538,3,2013/12/31
300137,625,3,2013/12/31
300137,2008,3,2013/12/31
300137,2035,3,2013/12/31
300137,2317,3,2013/12/31
300137,2385,3,2013/12/31
300137,2415,3,2013/12/31
300137,2635,3,2013/12/31
300137,300006,3,2013/12/31
300137,300070,3,2013/12/31
300137,300146,3,2013/12/31
300137,300147,3,2013/12/31
300137,300182,3,2013/12/31
300137,300273,3,2013/12/31
300137,300334,3,2013/12/31
300137,600089,3,2013/12/31
300137,600109,3,2013/12/31
300137,600150,3,2013/12/31
300137,600309,3,2013/12/31
300137,600422,3,2013/12/31
300137,600535,3,2013/12/31
300146,538,3,2013/12/31
300146,625,3,2013/12/31
300146,2008,3,2013/12/31
300146,2035,3,2013/12/31
300146,2317,3,2013/12/31
300146,2385,3,2013/12/31
300146,2415,3,2013/12/31
300146,2635,3,2013/12/31
300146,300006,3,2013/12/31
300146,300070,3,2013/12/31
300146,300137,3,2013/12/31
300146,300147,3,2013/12/31
300146,300182,3,2013/12/31
300146,300273,3,2013/12/31
300146,300334,3,2013/12/31
300146,600089,3,2013/12/31
300146,600109,3,2013/12/31
300146,600150,3,2013/12/31
300146,600309,3,2013/12/31
300146,600422,3,2013/12/31
300146,600535,3,2013/12/31
300147,538,3,2013/12/31
300147,625,3,2013/12/31
300147,2008,3,2013/12/31
300147,2035,3,2013/12/31
300147,2317,3,2013/12/31
300147,2385,3,2013/12/31
300147,2415,3,2013/12/31
300147,2635,3,2013/12/31
300147,300006,3,2013/12/31
300147,300070,3,2013/12/31
300147,300137,3,2013/12/31
300147,300146,3,2013/12/31
300147,300182,3,2013/12/31
300147,300273,3,2013/12/31
300147,300334,3,2013/12/31
300147,600089,3,2013/12/31
300147,600109,3,2013/12/31
300147,600150,3,2013/12/31
300147,600309,3,2013/12/31
300147,600422,3,2013/12/31
300147,600535,3,2013/12/31
300182,538,3,2013/12/31
300182,625,3,2013/12/31
300182,2008,3,2013/12/31
300182,2035,3,2013/12/31
300182,2317,3,2013/12/31
300182,2385,3,2013/12/31
300182,2415,3,2013/12/31
300182,2635,3,2013/12/31
300182,300006,3,2013/12/31
300182,300070,3,2013/12/31
300182,300137,3,2013/12/31
300182,300146,3,2013/12/31
300182,300147,3,2013/12/31
300182,300273,3,2013/12/31
300182,300334,3,2013/12/31
300182,600089,3,2013/12/31
300182,600109,3,2013/12/31
300182,600150,3,2013/12/31
300182,600309,3,2013/12/31
300182,600422,3,2013/12/31
300182,600535,3,2013/12/31
300273,538,3,2013/12/31
300273,625,3,2013/12/31
300273,2008,3,2013/12/31
300273,2035,3,2013/12/31
300273,2317,3,2013/12/31
300273,2385,3,2013/12/31
300273,2415,3,2013/12/31
300273,2635,3,2013/12/31
300273,300006,3,2013/12/31
300273,300070,3,2013/12/31
300273,300137,3,2013/12/31
300273,300146,3,2013/12/31
300273,300147,3,2013/12/31
300273,300182,3,2013/12/31
300273,300334,3,2013/12/31
300273,600089,3,2013/12/31
300273,600109,3,2013/12/31
300273,600150,3,2013/12/31
300273,600309,3,2013/12/31
300273,600422,3,2013/12/31
300273,600535,3,2013/12/31
300334,538,3,2013/12/31
300334,625,3,2013/12/31
300334,2008,3,2013/12/31
300334,2035,3,2013/12/31
300334,2317,3,2013/12/31
300334,2385,3,2013/12/31
300334,2415,3,2013/12/31
300334,2635,3,2013/12/31
300334,300006,3,2013/12/31
300334,300070,3,2013/12/31
300334,300137,3,2013/12/31
300334,300146,3,2013/12/31
300334,300147,3,2013/12/31
300334,300182,3,2013/12/31
300334,300273,3,2013/12/31
300334,600089,3,2013/12/31
300334,600109,3,2013/12/31
300334,600150,3,2013/12/31
300334,600309,3,2013/12/31
300334,600422,3,2013/12/31
300334,600535,3,2013/12/31
600089,538,3,2013/12/31
600089,625,3,2013/12/31
600089,2008,3,2013/12/31
600089,2035,3,2013/12/31
600089,2317,3,2013/12/31
600089,2385,3,2013/12/31
600089,2415,3,2013/12/31
600089,2635,3,2013/12/31
600089,300006,3,2013/12/31
600089,300070,3,2013/12/31
600089,300137,3,2013/12/31
600089,300146,3,2013/12/31
600089,300147,3,2013/12/31
600089,300182,3,2013/12/31
600089,300273,3,2013/12/31
600089,300334,3,2013/12/31
600089,600109,3,2013/12/31
600089,600150,3,2013/12/31
600089,600309,3,2013/12/31
600089,600422,3,2013/12/31
600089,600535,3,2013/12/31
600109,538,3,2013/12/31
600109,625,3,2013/12/31
600109,2008,3,2013/12/31
600109,2035,3,2013/12/31
600109,2317,3,2013/12/31
600109,2385,3,2013/12/31
600109,2415,3,2013/12/31
600109,2635,3,2013/12/31
600109,300006,3,2013/12/31
600109,300070,3,2013/12/31
600109,300137,3,2013/12/31
600109,300146,3,2013/12/31
600109,300147,3,2013/12/31
600109,300182,3,2013/12/31
600109,300273,3,2013/12/31
600109,300334,3,2013/12/31
600109,600089,3,2013/12/31
600109,600150,3,2013/12/31
600109,600309,3,2013/12/31
600109,600422,3,2013/12/31
600109,600535,3,2013/12/31
600150,538,3,2013/12/31
600150,625,3,2013/12/31
600150,2008,3,2013/12/31
600150,2035,3,2013/12/31
600150,2317,3,2013/12/31
600150,2385,3,2013/12/31
600150,2415,3,2013/12/31
600150,2635,3,2013/12/31
600150,300006,3,2013/12/31
600150,300070,3,2013/12/31
600150,300137,3,2013/12/31
600150,300146,3,2013/12/31
600150,300147,3,2013/12/31
600150,300182,3,2013/12/31
600150,300273,3,2013/12/31
600150,300334,3,2013/12/31
600150,600089,3,2013/12/31
600150,600109,3,2013/12/31
600150,600309,3,2013/12/31
600150,600422,3,2013/12/31
600150,600535,3,2013/12/31
600309,538,3,2013/12/31
600309,625,3,2013/12/31
600309,2008,3,2013/12/31
600309,2035,3,2013/12/31
600309,2317,3,2013/12/31
600309,2385,3,2013/12/31
600309,2415,3,2013/12/31
600309,2635,3,2013/12/31
600309,300006,3,2013/12/31
600309,300070,3,2013/12/31
600309,300137,3,2013/12/31
600309,300146,3,2013/12/31
600309,300147,3,2013/12/31
600309,300182,3,2013/12/31
600309,300273,3,2013/12/31
600309,300334,3,2013/12/31
600309,600089,3,2013/12/31
600309,600109,3,2013/12/31
600309,600150,3,2013/12/31
600309,600422,3,2013/12/31
600309,600535,3,2013/12/31
600422,538,3,2013/12/31
600422,625,3,2013/12/31
600422,2008,3,2013/12/31
600422,2035,3,2013/12/31
600422,2317,3,2013/12/31
600422,2385,3,2013/12/31
600422,2415,3,2013/12/31
600422,2635,3,2013/12/31
600422,300006,3,2013/12/31
600422,300070,3,2013/12/31
600422,300137,3,2013/12/31
600422,300146,3,2013/12/31
600422,300147,3,2013/12/31
600422,300182,3,2013/12/31
600422,300273,3,2013/12/31
600422,300334,3,2013/12/31
600422,600089,3,2013/12/31
600422,600109,3,2013/12/31
600422,600150,3,2013/12/31
600422,600309,3,2013/12/31
600422,600535,3,2013/12/31
600535,538,3,2013/12/31
600535,625,3,2013/12/31
600535,2008,3,2013/12/31
600535,2035,3,2013/12/31
600535,2317,3,2013/12/31
600535,2385,3,2013/12/31
600535,2415,3,2013/12/31
600535,2635,3,2013/12/31
600535,300006,3,2013/12/31
600535,300070,3,2013/12/31
600535,300137,3,2013/12/31
600535,300146,3,2013/12/31
600535,300147,3,2013/12/31
600535,300182,3,2013/12/31
600535,300273,3,2013/12/31
600535,300334,3,2013/12/31
600535,600089,3,2013/12/31
600535,600109,3,2013/12/31
600535,600150,3,2013/12/31
600535,600309,3,2013/12/31
600535,600422,3,2013/12/31
49,521,3,2013/12/31
49,600389,3,2013/12/31
49,601231,3,2013/12/31
521,49,3,2013/12/31
521,600389,3,2013/12/31
521,601231,3,2013/12/31
600389,49,3,2013/12/31
600389,521,3,2013/12/31
600389,601231,3,2013/12/31
601231,49,3,2013/12/31
601231,521,3,2013/12/31
601231,600389,3,2013/12/31
100,300005,3,2013/12/31
100,600389,3,2013/12/31
100,600967,3,2013/12/31
300005,100,3,2013/12/31
300005,600389,3,2013/12/31
300005,600967,3,2013/12/31
600389,100,3,2013/12/31
600389,300005,3,2013/12/31
600389,600967,3,2013/12/31
600967,100,3,2013/12/31
600967,300005,3,2013/12/31
600967,600389,3,2013/12/31
2242,2285,3,2013/12/31
2242,2303,3,2013/12/31
2242,2327,3,2013/12/31
2242,2572,3,2013/12/31
2242,300005,3,2013/12/31
2242,300251,3,2013/12/31
2285,2242,3,2013/12/31
2285,2303,3,2013/12/31
2285,2327,3,2013/12/31
2285,2572,3,2013/12/31
2285,300005,3,2013/12/31
2285,300251,3,2013/12/31
2303,2242,3,2013/12/31
2303,2285,3,2013/12/31
2303,2327,3,2013/12/31
2303,2572,3,2013/12/31
2303,300005,3,2013/12/31
2303,300251,3,2013/12/31
2327,2242,3,2013/12/31
2327,2285,3,2013/12/31
2327,2303,3,2013/12/31
2327,2572,3,2013/12/31
2327,300005,3,2013/12/31
2327,300251,3,2013/12/31
2572,2242,3,2013/12/31
2572,2285,3,2013/12/31
2572,2303,3,2013/12/31
2572,2327,3,2013/12/31
2572,300005,3,2013/12/31
2572,300251,3,2013/12/31
300005,2242,3,2013/12/31
300005,2285,3,2013/12/31
300005,2303,3,2013/12/31
300005,2327,3,2013/12/31
300005,2572,3,2013/12/31
300005,300251,3,2013/12/31
300251,2242,3,2013/12/31
300251,2285,3,2013/12/31
300251,2303,3,2013/12/31
300251,2327,3,2013/12/31
300251,2572,3,2013/12/31
300251,300005,3,2013/12/31
6,400,3,2013/12/31
6,800,3,2013/12/31
6,825,3,2013/12/31
6,2185,3,2013/12/31
6,2219,3,2013/12/31
6,2233,3,2013/12/31
6,2416,3,2013/12/31
6,300001,3,2013/12/31
6,300011,3,2013/12/31
6,300050,3,2013/12/31
6,300104,3,2013/12/31
6,300170,3,2013/12/31
6,300298,3,2013/12/31
6,600056,3,2013/12/31
6,600161,3,2013/12/31
6,600318,3,2013/12/31
6,600507,3,2013/12/31
6,600587,3,2013/12/31
6,601299,3,2013/12/31
6,601766,3,2013/12/31
400,6,3,2013/12/31
400,800,3,2013/12/31
400,825,3,2013/12/31
400,2185,3,2013/12/31
400,2219,3,2013/12/31
400,2233,3,2013/12/31
400,2416,3,2013/12/31
400,300001,3,2013/12/31
400,300011,3,2013/12/31
400,300050,3,2013/12/31
400,300104,3,2013/12/31
400,300170,3,2013/12/31
400,300298,3,2013/12/31
400,600056,3,2013/12/31
400,600161,3,2013/12/31
400,600318,3,2013/12/31
400,600507,3,2013/12/31
400,600587,3,2013/12/31
400,601299,3,2013/12/31
400,601766,3,2013/12/31
800,6,3,2013/12/31
800,400,3,2013/12/31
800,825,3,2013/12/31
800,2185,3,2013/12/31
800,2219,3,2013/12/31
800,2233,3,2013/12/31
800,2416,3,2013/12/31
800,300001,3,2013/12/31
800,300011,3,2013/12/31
800,300050,3,2013/12/31
800,300104,3,2013/12/31
800,300170,3,2013/12/31
800,300298,3,2013/12/31
800,600056,3,2013/12/31
800,600161,3,2013/12/31
800,600318,3,2013/12/31
800,600507,3,2013/12/31
800,600587,3,2013/12/31
800,601299,3,2013/12/31
800,601766,3,2013/12/31
825,6,3,2013/12/31
825,400,3,2013/12/31
825,800,3,2013/12/31
825,2185,3,2013/12/31
825,2219,3,2013/12/31
825,2233,3,2013/12/31
825,2416,3,2013/12/31
825,300001,3,2013/12/31
825,300011,3,2013/12/31
825,300050,3,2013/12/31
825,300104,3,2013/12/31
825,300170,3,2013/12/31
825,300298,3,2013/12/31
825,600056,3,2013/12/31
825,600161,3,2013/12/31
825,600318,3,2013/12/31
825,600507,3,2013/12/31
825,600587,3,2013/12/31
825,601299,3,2013/12/31
825,601766,3,2013/12/31
2185,6,3,2013/12/31
2185,400,3,2013/12/31
2185,800,3,2013/12/31
2185,825,3,2013/12/31
2185,2219,3,2013/12/31
2185,2233,3,2013/12/31
2185,2416,3,2013/12/31
2185,300001,3,2013/12/31
2185,300011,3,2013/12/31
2185,300050,3,2013/12/31
2185,300104,3,2013/12/31
2185,300170,3,2013/12/31
2185,300298,3,2013/12/31
2185,600056,3,2013/12/31
2185,600161,3,2013/12/31
2185,600318,3,2013/12/31
2185,600507,3,2013/12/31
2185,600587,3,2013/12/31
2185,601299,3,2013/12/31
2185,601766,3,2013/12/31
2219,6,3,2013/12/31
2219,400,3,2013/12/31
2219,800,3,2013/12/31
2219,825,3,2013/12/31
2219,2185,3,2013/12/31
2219,2233,3,2013/12/31
2219,2416,3,2013/12/31
2219,300001,3,2013/12/31
2219,300011,3,2013/12/31
2219,300050,3,2013/12/31
2219,300104,3,2013/12/31
2219,300170,3,2013/12/31
2219,300298,3,2013/12/31
2219,600056,3,2013/12/31
2219,600161,3,2013/12/31
2219,600318,3,2013/12/31
2219,600507,3,2013/12/31
2219,600587,3,2013/12/31
2219,601299,3,2013/12/31
2219,601766,3,2013/12/31
2233,6,3,2013/12/31
2233,400,3,2013/12/31
2233,800,3,2013/12/31
2233,825,3,2013/12/31
2233,2185,3,2013/12/31
2233,2219,3,2013/12/31
2233,2416,3,2013/12/31
2233,300001,3,2013/12/31
2233,300011,3,2013/12/31
2233,300050,3,2013/12/31
2233,300104,3,2013/12/31
2233,300170,3,2013/12/31
2233,300298,3,2013/12/31
2233,600056,3,2013/12/31
2233,600161,3,2013/12/31
2233,600318,3,2013/12/31
2233,600507,3,2013/12/31
2233,600587,3,2013/12/31
2233,601299,3,2013/12/31
2233,601766,3,2013/12/31
2416,6,3,2013/12/31
2416,400,3,2013/12/31
2416,800,3,2013/12/31
2416,825,3,2013/12/31
2416,2185,3,2013/12/31
2416,2219,3,2013/12/31
2416,2233,3,2013/12/31
2416,300001,3,2013/12/31
2416,300011,3,2013/12/31
2416,300050,3,2013/12/31
2416,300104,3,2013/12/31
2416,300170,3,2013/12/31
2416,300298,3,2013/12/31
2416,600056,3,2013/12/31
2416,600161,3,2013/12/31
2416,600318,3,2013/12/31
2416,600507,3,2013/12/31
2416,600587,3,2013/12/31
2416,601299,3,2013/12/31
2416,601766,3,2013/12/31
300001,6,3,2013/12/31
300001,400,3,2013/12/31
300001,800,3,2013/12/31
300001,825,3,2013/12/31
300001,2185,3,2013/12/31
300001,2219,3,2013/12/31
300001,2233,3,2013/12/31
300001,2416,3,2013/12/31
300001,300011,3,2013/12/31
300001,300050,3,2013/12/31
300001,300104,3,2013/12/31
300001,300170,3,2013/12/31
300001,300298,3,2013/12/31
300001,600056,3,2013/12/31
300001,600161,3,2013/12/31
300001,600318,3,2013/12/31
300001,600507,3,2013/12/31
300001,600587,3,2013/12/31
300001,601299,3,2013/12/31
300001,601766,3,2013/12/31
300011,6,3,2013/12/31
300011,400,3,2013/12/31
300011,800,3,2013/12/31
300011,825,3,2013/12/31
300011,2185,3,2013/12/31
300011,2219,3,2013/12/31
300011,2233,3,2013/12/31
300011,2416,3,2013/12/31
300011,300001,3,2013/12/31
300011,300050,3,2013/12/31
300011,300104,3,2013/12/31
300011,300170,3,2013/12/31
300011,300298,3,2013/12/31
300011,600056,3,2013/12/31
300011,600161,3,2013/12/31
300011,600318,3,2013/12/31
300011,600507,3,2013/12/31
300011,600587,3,2013/12/31
300011,601299,3,2013/12/31
300011,601766,3,2013/12/31
300050,6,3,2013/12/31
300050,400,3,2013/12/31
300050,800,3,2013/12/31
300050,825,3,2013/12/31
300050,2185,3,2013/12/31
300050,2219,3,2013/12/31
300050,2233,3,2013/12/31
300050,2416,3,2013/12/31
300050,300001,3,2013/12/31
300050,300011,3,2013/12/31
300050,300104,3,2013/12/31
300050,300170,3,2013/12/31
300050,300298,3,2013/12/31
300050,600056,3,2013/12/31
300050,600161,3,2013/12/31
300050,600318,3,2013/12/31
300050,600507,3,2013/12/31
300050,600587,3,2013/12/31
300050,601299,3,2013/12/31
300050,601766,3,2013/12/31
300104,6,3,2013/12/31
300104,400,3,2013/12/31
300104,800,3,2013/12/31
300104,825,3,2013/12/31
300104,2185,3,2013/12/31
300104,2219,3,2013/12/31
300104,2233,3,2013/12/31
300104,2416,3,2013/12/31
300104,300001,3,2013/12/31
300104,300011,3,2013/12/31
300104,300050,3,2013/12/31
300104,300170,3,2013/12/31
300104,300298,3,2013/12/31
300104,600056,3,2013/12/31
300104,600161,3,2013/12/31
300104,600318,3,2013/12/31
300104,600507,3,2013/12/31
300104,600587,3,2013/12/31
300104,601299,3,2013/12/31
300104,601766,3,2013/12/31
300170,6,3,2013/12/31
300170,400,3,2013/12/31
300170,800,3,2013/12/31
300170,825,3,2013/12/31
300170,2185,3,2013/12/31
300170,2219,3,2013/12/31
300170,2233,3,2013/12/31
300170,2416,3,2013/12/31
300170,300001,3,2013/12/31
300170,300011,3,2013/12/31
